ID,Parent,Child,TrueOrFalse
0,X65,X83,true
1,X8,X198,true
2,X21,X196,true
3,X12,X122,true
4,X130,X140,true
5,X20,X23,true
6,X20,X77,true
7,X8,X132,true
8,X20,X99,true
9,X25,X29,true
10,X75,X106,true
11,X59,X145,true
12,X5,X75,true
13,X95,X156,true
14,X18,X75,true
15,X32,X54,true
16,X122,X150,true
17,X141,X171,true
18,X2,X67,true
19,X41,X133,true
20,X28,X102,true
21,X0,X193,true
22,X147,X185,true
23,X94,X150,true
24,X49,X84,true
25,X56,X164,true
26,X31,X46,true
27,X122,X153,true
28,X80,X176,true
29,X61,X78,true
30,X18,X143,true
31,X29,X65,true
32,X20,X156,true
33,X136,X141,true
34,X24,X190,true
35,X110,X126,true
36,X26,X150,true
37,X1,X134,true
38,X5,X147,true
39,X58,X101,true
40,X38,X72,true
41,X177,X194,true
42,X48,X67,true
43,X47,X60,true
44,X101,X104,true
45,X114,X171,true
46,X39,X118,true
47,X50,X193,true
48,X139,X192,true
49,X94,X139,true
50,X103,X155,true
51,X58,X180,true
52,X96,X166,true
53,X38,X195,true
54,X133,X191,true
55,X88,X165,true
56,X19,X34,true
57,X88,X158,true
58,X80,X168,true
59,X33,X193,true
60,X21,X31,true
61,X72,X103,true
62,X43,X72,true
63,X3,X97,true
64,X118,X157,true
65,X12,X147,true
66,X3,X171,true
67,X84,X137,true
68,X71,X88,true
69,X168,X180,true
70,X34,X172,true
71,X64,X162,true
72,X94,X137,true
73,X19,X117,true
74,X8,X36,true
75,X116,X158,true
76,X92,X193,true
77,X59,X167,true
78,X51,X61,true
79,X79,X199,true
80,X53,X62,true
81,X77,X148,true
82,X26,X140,true
83,X21,X79,true
84,X2,X199,true
85,X163,X191,true
86,X30,X123,true
87,X7,X62,true
88,X62,X80,true
89,X140,X156,true
90,X129,X184,true
91,X107,X143,true
92,X135,X182,true
93,X34,X65,true
94,X82,X111,true
95,X10,X67,true
96,X138,X149,true
97,X120,X193,true
98,X132,X181,true
99,X103,X168,true
100,X83,X174,true
101,X45,X159,true
102,X180,X183,true
103,X131,X167,true
104,X56,X59,true
105,X30,X90,true
106,X83,X157,true
107,X46,X173,true
108,X24,X38,true
109,X13,X179,true
110,X60,X144,true
111,X93,X157,true
112,X59,X103,true
113,X93,X135,true
114,X0,X46,true
115,X117,X142,true
116,X137,X158,true
117,X55,X134,true
118,X129,X163,true
119,X2,X80,true
120,X59,X156,true
121,X17,X55,true
122,X138,X162,true
123,X71,X99,true
124,X72,X199,true
125,X169,X182,true
126,X106,X110,true
127,X125,X28,false
128,X130,X147,false
129,X71,X12,false
130,X106,X63,false
131,X2,X144,false
132,X19,X193,false
133,X34,X140,false
134,X178,X0,false
135,X142,X59,false
136,X37,X83,false
137,X141,X85,false
138,X115,X39,false
139,X74,X50,false
140,X116,X110,false
141,X114,X102,false
142,X119,X25,false
143,X126,X70,false
144,X49,X150,false
145,X106,X60,false
146,X116,X65,false
147,X28,X109,false
148,X85,X196,false
149,X117,X71,false
150,X92,X106,false
151,X95,X4,false
152,X51,X84,false
153,X140,X154,false
154,X173,X155,false
155,X135,X55,false
156,X74,X127,false
157,X35,X101,false
158,X77,X136,false
159,X90,X168,false
160,X152,X96,false
161,X43,X191,false
162,X96,X2,false
163,X46,X111,false
164,X93,X28,false
165,X16,X4,false
166,X3,X38,false
167,X80,X144,false
168,X123,X161,false
169,X114,X58,false
170,X39,X116,false
171,X153,X123,false
172,X20,X35,false
173,X92,X57,false
174,X51,X175,false
175,X168,X110,false
176,X73,X29,false
177,X77,X4,false
178,X114,X60,false
179,X31,X20,false
180,X36,X23,false
181,X88,X130,false
182,X169,X135,false
183,X161,X48,false
184,X103,X177,false
185,X143,X86,false
186,X124,X64,false
187,X184,X22,false
188,X111,X17,false
189,X62,X149,false
190,X30,X193,false
191,X39,X167,false
192,X42,X144,false
193,X137,X134,false
194,X91,X174,false
195,X29,X26,false
196,X111,X24,false
197,X175,X27,false
198,X97,X143,false
199,X193,X6,false
200,X56,X60,false
201,X162,X170,false
202,X141,X95,false
203,X83,X8,false
204,X127,X172,false
205,X92,X66,false
206,X91,X81,false
207,X112,X157,false
208,X59,X22,false
209,X87,X103,false
210,X73,X88,false
211,X33,X83,false
212,X98,X54,false
213,X132,X16,false
214,X136,X135,false
215,X116,X22,false
216,X160,X30,false
217,X32,X78,false
218,X23,X108,false
219,X99,X34,false
220,X82,X40,false
221,X55,X190,false
222,X155,X142,false
223,X64,X11,false
224,X184,X178,false
225,X123,X48,false
226,X89,X145,false
227,X12,X36,false
228,X46,X52,false
229,X2,X117,false
230,X125,X180,false
231,X151,X59,false
232,X96,X74,false
233,X196,X88,false
234,X105,X169,false
235,X112,X168,false
236,X60,X104,false
237,X5,X10,false
238,X189,X169,false
239,X101,X6,false
240,X55,X61,false
241,X8,X187,false
242,X149,X189,false
243,X151,X7,false
244,X40,X165,false
245,X149,X3,false
246,X162,X158,false
247,X27,X179,false
248,X11,X197,false
249,X160,X33,false
250,X148,X169,false
251,X76,X22,false
252,X92,X175,false
253,X43,X74,false
