ID,Parent,Child,TrueOrFalse
0,X15,X43,true
1,X56,X59,true
2,X118,X157,true
3,X76,X124,true
4,X9,X194,true
5,X71,X88,true
6,X37,X170,true
7,X105,X129,true
8,X160,X173,true
9,X142,X175,true
10,X34,X39,true
11,X107,X143,true
12,X120,X196,true
13,X18,X75,true
14,X96,X146,true
15,X33,X69,true
16,X70,X155,true
17,X60,X182,true
18,X68,X85,true
19,X4,X65,true
20,X89,X179,true
21,X19,X49,true
22,X61,X122,true
23,X79,X199,true
24,X89,X123,true
25,X73,X197,true
26,X42,X83,true
27,X23,X34,true
28,X162,X174,true
29,X74,X149,true
30,X79,X106,true
31,X139,X196,true
32,X54,X63,true
33,X31,X187,true
34,X35,X140,true
35,X12,X147,true
36,X74,X111,true
37,X155,X156,true
38,X31,X70,true
39,X32,X67,true
40,X8,X139,true
41,X67,X95,true
42,X75,X106,true
43,X11,X33,true
44,X18,X113,true
45,X135,X169,true
46,X8,X65,true
47,X72,X151,true
48,X26,X87,true
49,X28,X102,true
50,X71,X115,true
51,X178,X179,true
52,X88,X102,true
53,X67,X178,true
54,X58,X152,true
55,X56,X172,true
56,X62,X118,true
57,X91,X100,true
58,X30,X90,true
59,X101,X170,true
60,X23,X198,true
61,X106,X113,true
62,X24,X38,true
63,X85,X133,true
64,X132,X181,true
65,X70,X169,true
66,X61,X138,true
67,X21,X31,true
68,X5,X8,true
69,X24,X190,true
70,X180,X183,true
71,X63,X146,true
72,X34,X75,true
73,X21,X42,true
74,X143,X149,true
75,X72,X84,true
76,X152,X199,true
77,X17,X30,true
78,X94,X150,true
79,X41,X114,true
80,X2,X192,true
81,X102,X116,true
82,X112,X130,true
83,X12,X110,true
84,X42,X65,true
85,X13,X84,true
86,X34,X172,true
87,X153,X173,true
88,X33,X71,true
89,X71,X81,true
90,X73,X191,true
91,X0,X124,true
92,X58,X101,true
93,X53,X126,true
94,X1,X52,true
95,X143,X164,true
96,X10,X11,true
97,X69,X124,true
98,X146,X161,true
99,X85,X197,true
100,X13,X136,true
101,X92,X193,true
102,X137,X175,true
103,X103,X143,true
104,X132,X154,true
105,X61,X75,true
106,X2,X80,true
107,X74,X78,true
108,X4,X6,true
109,X14,X82,true
110,X106,X151,true
111,X114,X190,true
112,X130,X140,true
113,X45,X49,true
114,X185,X196,true
115,X19,X117,true
116,X76,X115,true
117,X18,X34,true
118,X139,X179,true
119,X21,X113,true
120,X112,X144,true
121,X59,X112,true
122,X78,X140,true
123,X0,X85,true
124,X93,X157,true
125,X91,X180,true
126,X49,X166,true
127,X10,X145,false
128,X164,X195,false
129,X73,X74,false
130,X56,X35,false
131,X188,X35,false
132,X60,X4,false
133,X159,X39,false
134,X60,X55,false
135,X154,X13,false
136,X64,X125,false
137,X3,X150,false
138,X178,X114,false
139,X15,X76,false
140,X180,X165,false
141,X162,X12,false
142,X167,X145,false
143,X132,X138,false
144,X90,X89,false
145,X154,X105,false
146,X115,X177,false
147,X111,X67,false
148,X33,X153,false
149,X57,X108,false
150,X183,X138,false
151,X13,X159,false
152,X152,X73,false
153,X167,X176,false
154,X166,X10,false
155,X90,X44,false
156,X144,X142,false
157,X76,X33,false
158,X15,X172,false
159,X10,X127,false
160,X112,X51,false
161,X130,X124,false
162,X168,X24,false
163,X79,X107,false
164,X181,X144,false
165,X7,X170,false
166,X190,X71,false
167,X67,X101,false
168,X196,X193,false
169,X114,X149,false
170,X65,X140,false
171,X52,X187,false
172,X100,X41,false
173,X171,X176,false
174,X176,X13,false
175,X61,X93,false
176,X148,X185,false
177,X35,X196,false
178,X86,X103,false
179,X131,X12,false
180,X21,X65,false
181,X126,X81,false
182,X135,X93,false
183,X50,X112,false
184,X140,X57,false
185,X190,X89,false
186,X169,X83,false
187,X35,X92,false
188,X89,X33,false
189,X143,X197,false
190,X122,X62,false
191,X125,X109,false
192,X136,X53,false
193,X121,X152,false
194,X140,X78,false
195,X88,X27,false
196,X2,X79,false
197,X70,X83,false
198,X155,X143,false
199,X125,X102,false
200,X72,X126,false
201,X31,X81,false
202,X107,X145,false
203,X4,X61,false
204,X128,X53,false
205,X142,X146,false
206,X68,X151,false
207,X181,X66,false
208,X144,X99,false
209,X83,X187,false
210,X143,X0,false
211,X108,X42,false
212,X39,X67,false
213,X5,X146,false
214,X69,X184,false
215,X101,X86,false
216,X25,X66,false
217,X72,X71,false
218,X102,X147,false
219,X29,X8,false
220,X69,X56,false
221,X54,X21,false
222,X183,X190,false
223,X148,X11,false
224,X110,X120,false
225,X98,X170,false
226,X52,X194,false
227,X81,X39,false
228,X191,X138,false
229,X170,X177,false
230,X2,X73,false
231,X44,X108,false
232,X168,X23,false
233,X22,X107,false
234,X1,X10,false
235,X104,X138,false
236,X150,X183,false
237,X90,X67,false
238,X66,X159,false
239,X186,X147,false
240,X111,X13,false
241,X47,X115,false
242,X116,X155,false
243,X103,X163,false
244,X46,X11,false
245,X62,X116,false
246,X110,X5,false
247,X137,X141,false
248,X100,X148,false
249,X119,X193,false
250,X153,X100,false
251,X166,X152,false
252,X141,X86,false
253,X60,X5,false
