ID,Parent,Child,TrueOrFalse
0,X160,X174,true
1,X112,X172,true
2,X98,X117,true
3,X15,X21,true
4,X70,X176,true
5,X88,X94,true
6,X132,X181,true
7,X60,X127,true
8,X117,X122,true
9,X109,X184,true
10,X101,X152,true
11,X60,X182,true
12,X143,X164,true
13,X60,X101,true
14,X14,X92,true
15,X20,X167,true
16,X19,X34,true
17,X13,X84,true
18,X44,X151,true
19,X89,X179,true
20,X95,X156,true
21,X12,X127,true
22,X159,X187,true
23,X106,X151,true
24,X4,X6,true
25,X133,X138,true
26,X30,X186,true
27,X24,X105,true
28,X86,X117,true
29,X141,X145,true
30,X65,X83,true
31,X29,X65,true
32,X66,X115,true
33,X26,X183,true
34,X43,X119,true
35,X113,X181,true
36,X80,X168,true
37,X29,X155,true
38,X17,X55,true
39,X72,X199,true
40,X27,X97,true
41,X103,X143,true
42,X153,X186,true
43,X26,X67,true
44,X65,X158,true
45,X6,X131,true
46,X169,X182,true
47,X58,X130,true
48,X60,X187,true
49,X51,X127,true
50,X30,X139,true
51,X35,X140,true
52,X80,X176,true
53,X109,X157,true
54,X139,X194,true
55,X3,X97,true
56,X50,X69,true
57,X82,X147,true
58,X20,X80,true
59,X58,X101,true
60,X73,X108,true
61,X132,X154,true
62,X137,X175,true
63,X77,X145,true
64,X56,X139,true
65,X58,X90,true
66,X13,X161,true
67,X100,X181,true
68,X40,X87,true
69,X56,X172,true
70,X110,X126,true
71,X3,X171,true
72,X42,X83,true
73,X3,X72,true
74,X20,X23,true
75,X3,X190,true
76,X158,X198,true
77,X89,X166,true
78,X24,X138,true
79,X58,X128,true
80,X6,X198,true
81,X18,X80,true
82,X17,X142,true
83,X60,X81,true
84,X107,X155,true
85,X59,X156,true
86,X24,X53,true
87,X91,X105,true
88,X45,X166,true
89,X71,X99,true
90,X47,X89,true
91,X88,X158,true
92,X89,X103,true
93,X124,X189,true
94,X147,X185,true
95,X114,X128,true
96,X94,X139,true
97,X42,X65,true
98,X31,X41,true
99,X102,X116,true
100,X56,X59,true
101,X23,X44,true
102,X150,X190,true
103,X31,X53,true
104,X21,X196,true
105,X45,X117,true
106,X54,X63,true
107,X52,X149,true
108,X169,X190,true
109,X61,X138,true
110,X141,X164,true
111,X0,X79,true
112,X33,X69,true
113,X12,X110,true
114,X62,X80,true
115,X8,X36,true
116,X49,X166,true
117,X114,X190,true
118,X91,X100,true
119,X21,X25,true
120,X30,X77,true
121,X46,X173,true
122,X33,X39,true
123,X41,X117,true
124,X147,X175,true
125,X26,X164,true
126,X110,X150,true
127,X60,X185,false
128,X12,X135,false
129,X17,X155,false
130,X0,X81,false
131,X66,X15,false
132,X32,X36,false
133,X16,X172,false
134,X172,X38,false
135,X31,X13,false
136,X104,X64,false
137,X66,X87,false
138,X178,X54,false
139,X121,X194,false
140,X145,X86,false
141,X54,X17,false
142,X81,X49,false
143,X177,X126,false
144,X195,X27,false
145,X184,X148,false
146,X56,X32,false
147,X154,X103,false
148,X131,X84,false
149,X68,X16,false
150,X18,X38,false
151,X199,X153,false
152,X145,X130,false
153,X197,X100,false
154,X170,X82,false
155,X50,X165,false
156,X138,X190,false
157,X186,X178,false
158,X180,X80,false
159,X26,X18,false
160,X58,X54,false
161,X183,X64,false
162,X57,X50,false
163,X107,X102,false
164,X54,X45,false
165,X140,X76,false
166,X123,X80,false
167,X144,X9,false
168,X142,X53,false
169,X97,X190,false
170,X69,X180,false
171,X138,X50,false
172,X139,X3,false
173,X173,X191,false
174,X142,X40,false
175,X177,X5,false
176,X75,X190,false
177,X158,X139,false
178,X29,X20,false
179,X3,X98,false
180,X175,X49,false
181,X163,X178,false
182,X192,X114,false
183,X12,X23,false
184,X110,X72,false
185,X115,X83,false
186,X110,X46,false
187,X167,X77,false
188,X183,X67,false
189,X95,X65,false
190,X183,X79,false
191,X199,X160,false
192,X24,X40,false
193,X20,X141,false
194,X22,X178,false
195,X100,X131,false
196,X62,X71,false
197,X92,X37,false
198,X82,X49,false
199,X29,X145,false
200,X164,X64,false
201,X64,X51,false
202,X11,X106,false
203,X103,X53,false
204,X148,X160,false
205,X86,X93,false
206,X28,X134,false
207,X185,X53,false
208,X11,X16,false
209,X6,X82,false
210,X43,X173,false
211,X79,X0,false
212,X28,X118,false
213,X144,X187,false
214,X44,X86,false
215,X175,X72,false
216,X120,X52,false
217,X25,X173,false
218,X69,X183,false
219,X77,X75,false
220,X162,X193,false
221,X196,X151,false
222,X30,X174,false
223,X193,X65,false
224,X75,X81,false
225,X180,X141,false
226,X159,X96,false
227,X53,X93,false
228,X155,X159,false
229,X128,X13,false
230,X84,X81,false
231,X47,X36,false
232,X38,X78,false
233,X104,X0,false
234,X168,X35,false
235,X178,X31,false
236,X19,X188,false
237,X137,X101,false
238,X73,X93,false
239,X147,X29,false
240,X154,X73,false
241,X181,X142,false
242,X42,X146,false
243,X131,X171,false
244,X13,X52,false
245,X99,X135,false
246,X1,X21,false
247,X177,X189,false
248,X83,X105,false
249,X190,X65,false
250,X189,X194,false
251,X125,X32,false
252,X10,X103,false
253,X44,X119,false
