ID,Variable1,Dependency,Variable2
1,VENTLUNG,->,EXPCO2
2,VENTLUNG,->,VENTALV
3,MINVOLSET,->,VENTMACH
4,VENTMACH,->,VENTTUBE
5,PVSAT,->,SAO2
6,HREKG,->,HRSAT
7,HREKG,->,CO
8,ERRCAUTER,->,HREKG
9,ERRCAUTER,->,ANAPHYLAXIS
10,HRBP,->,ERRLOWOUTPUT
11,MINVOL,->,FIO2
12,MINVOL,->,INTUBATION
13,STROKEVOLUME,->,ERRCAUTER
14,STROKEVOLUME,->,CO
15,STROKEVOLUME,->,INSUFFANESTH
16,LVFAILURE,->,STROKEVOLUME
17,LVFAILURE,->,LVEDVOLUME
18,LVEDVOLUME,->,HYPOVOLEMIA
19,LVEDVOLUME,->,PCWP
20,LVEDVOLUME,->,CVP
21,HYPOVOLEMIA,->,STROKEVOLUME
22,HISTORY,->,LVFAILURE
23,PAP,->,HR
24,INTUBATION,->,SHUNT
25,VENTTUBE,->,VENTLUNG
26,VENTTUBE,->,DISCONNECT
27,VENTTUBE,->,PRESS
28,VENTALV,->,PVSAT
29,VENTALV,->,MINVOL
30,VENTALV,->,ARTCO2
31,CATECHOL,->,TPR
32,HR,->,HREKG
33,HR,->,HRBP
34,HR,->,CATECHOL
35,CO,->,BP
36,TPR,->,BP
37,PULMEMBOLUS,->,KINKEDTUBE
38,PULMEMBOLUS,->,ANAPHYLAXIS
