ID,Variable1,Dependency,Variable2
1,VENTLUNG,->,EXPCO2
2,VENTLUNG,->,MINVOL
3,VENTLUNG,->,STROKEVOLUME
4,VENTLUNG,->,PULMEMBOLUS
5,MINVOLSET,->,VENTMACH
6,DISCONNECT,->,PULMEMBOLUS
7,VENTMACH,->,VENTTUBE
8,PRESS,->,ERRLOWOUTPUT
9,PRESS,->,HYPOVOLEMIA
10,PRESS,->,PAP
11,FIO2,->,VENTLUNG
12,FIO2,->,LVFAILURE
13,PVSAT,->,SAO2
14,HREKG,->,PRESS
15,ERRCAUTER,->,HREKG
16,ERRLOWOUTPUT,->,HRBP
17,MINVOL,->,INTUBATION
18,MINVOL,->,CO
19,KINKEDTUBE,->,PRESS
20,STROKEVOLUME,->,KINKEDTUBE
21,STROKEVOLUME,->,LVFAILURE
22,STROKEVOLUME,->,CO
23,LVFAILURE,->,LVEDVOLUME
24,LVFAILURE,->,HISTORY
25,LVFAILURE,->,PAP
26,LVEDVOLUME,->,HYPOVOLEMIA
27,LVEDVOLUME,->,PCWP
28,LVEDVOLUME,->,CVP
29,HYPOVOLEMIA,->,EXPCO2
30,HRSAT,->,HREKG
31,HRSAT,->,ERRCAUTER
32,HRSAT,->,INSUFFANESTH
33,VENTTUBE,->,DISCONNECT
34,VENTTUBE,->,PRESS
35,VENTTUBE,->,ARTCO2
36,VENTTUBE,->,CVP
37,VENTALV,->,VENTLUNG
38,VENTALV,->,PVSAT
39,CATECHOL,->,TPR
40,ARTCO2,->,VENTALV
41,ARTCO2,->,HR
42,ARTCO2,->,SAO2
43,HR,->,HRBP
44,HR,->,HRSAT
45,HR,->,CATECHOL
46,HR,->,CO
47,CO,->,BP
48,TPR,->,BP
49,TPR,->,PULMEMBOLUS
50,TPR,->,SAO2
51,PCWP,->,PRESS
52,INSUFFANESTH,->,PAP
53,SHUNT,->,INTUBATION
54,SHUNT,->,SAO2
55,PULMEMBOLUS,->,SHUNT
56,SAO2,->,MINVOL
