ID,Variable1,Dependency,Variable2
1,VENTLUNG,->,EXPCO2
2,VENTLUNG,->,TPR
3,VENTLUNG,->,SAO2
4,DISCONNECT,->,ERRCAUTER
5,VENTMACH,->,MINVOLSET
6,VENTMACH,->,INSUFFANESTH
7,EXPCO2,->,LVEDVOLUME
8,HREKG,->,LVEDVOLUME
9,HREKG,->,HRSAT
10,ERRCAUTER,->,HREKG
11,HRBP,->,VENTALV
12,HRBP,->,HR
13,HRBP,->,CO
14,MINVOL,->,INTUBATION
15,KINKEDTUBE,->,VENTLUNG
16,KINKEDTUBE,->,INSUFFANESTH
17,STROKEVOLUME,->,LVFAILURE
18,STROKEVOLUME,->,TPR
19,LVEDVOLUME,->,LVFAILURE
20,LVEDVOLUME,->,HYPOVOLEMIA
21,LVEDVOLUME,->,PCWP
22,LVEDVOLUME,->,CVP
23,HRSAT,->,PVSAT
24,HISTORY,->,HRBP
25,HISTORY,->,ERRLOWOUTPUT
26,HISTORY,->,KINKEDTUBE
27,HISTORY,->,LVFAILURE
28,HISTORY,->,PAP
29,ANAPHYLAXIS,->,TPR
30,PAP,->,PULMEMBOLUS
31,INTUBATION,->,SHUNT
32,VENTTUBE,->,DISCONNECT
33,VENTTUBE,->,VENTMACH
34,VENTTUBE,->,PRESS
35,VENTTUBE,->,ARTCO2
36,VENTALV,->,VENTLUNG
37,VENTALV,->,PVSAT
38,VENTALV,->,MINVOL
39,CATECHOL,->,FIO2
40,ARTCO2,->,VENTLUNG
41,ARTCO2,->,PAP
42,ARTCO2,->,CATECHOL
43,HR,->,HREKG
44,CO,->,STROKEVOLUME
45,TPR,->,BP
46,TPR,->,INSUFFANESTH
47,SAO2,->,PVSAT
48,SAO2,->,ANAPHYLAXIS
