ID,Variable1,Dependency,Variable2
1,VENTLUNG,->,DISCONNECT
2,VENTLUNG,->,EXPCO2
3,VENTLUNG,->,VENTALV
4,MINVOLSET,->,VENTMACH
5,MINVOLSET,->,HREKG
6,MINVOLSET,->,ERRLOWOUTPUT
7,DISCONNECT,->,ERRLOWOUTPUT
8,DISCONNECT,->,ANAPHYLAXIS
9,VENTMACH,->,HRBP
10,PRESS,->,FIO2
11,PVSAT,->,PRESS
12,PVSAT,->,LVEDVOLUME
13,PVSAT,->,ANAPHYLAXIS
14,PVSAT,->,VENTALV
15,HREKG,->,HRSAT
16,ERRCAUTER,->,HREKG
17,ERRCAUTER,->,HYPOVOLEMIA
18,ERRCAUTER,->,ANAPHYLAXIS
19,ERRLOWOUTPUT,->,PAP
20,MINVOL,->,MINVOLSET
21,MINVOL,->,VENTALV
22,KINKEDTUBE,->,VENTLUNG
23,STROKEVOLUME,->,PRESS
24,STROKEVOLUME,->,KINKEDTUBE
25,STROKEVOLUME,->,HYPOVOLEMIA
26,STROKEVOLUME,->,CO
27,LVFAILURE,->,PAP
28,LVFAILURE,->,ARTCO2
29,LVFAILURE,->,CO
30,LVEDVOLUME,->,LVFAILURE
31,LVEDVOLUME,->,HYPOVOLEMIA
32,LVEDVOLUME,->,CVP
33,HYPOVOLEMIA,->,FIO2
34,HYPOVOLEMIA,->,BP
35,HISTORY,->,ERRCAUTER
36,HISTORY,->,LVFAILURE
37,ANAPHYLAXIS,->,MINVOLSET
38,ANAPHYLAXIS,->,KINKEDTUBE
39,ANAPHYLAXIS,->,CVP
40,INTUBATION,->,PRESS
41,INTUBATION,->,EXPCO2
42,INTUBATION,->,HISTORY
43,INTUBATION,->,PAP
44,INTUBATION,->,PCWP
45,INTUBATION,->,SHUNT
46,VENTTUBE,->,VENTLUNG
47,VENTTUBE,->,VENTMACH
48,VENTTUBE,->,PRESS
49,VENTTUBE,->,MINVOL
50,VENTALV,->,ARTCO2
51,CATECHOL,->,DISCONNECT
52,HR,->,HREKG
53,HR,->,HRBP
54,HR,->,ERRLOWOUTPUT
55,HR,->,VENTALV
56,HR,->,CATECHOL
57,HR,->,CO
58,CO,->,HRSAT
59,TPR,->,VENTLUNG
60,TPR,->,INTUBATION
61,TPR,->,CATECHOL
62,TPR,->,BP
63,PCWP,->,LVEDVOLUME
64,INSUFFANESTH,->,ERRLOWOUTPUT
65,INSUFFANESTH,->,CATECHOL
66,SAO2,->,PVSAT
67,SAO2,->,INTUBATION
68,SAO2,->,CATECHOL
