ID,Variable1,Dependency,Variable2
1,VENTLUNG,->,MINVOLSET
2,VENTLUNG,->,EXPCO2
3,VENTLUNG,->,MINVOL
4,VENTLUNG,->,KINKEDTUBE
5,VENTLUNG,->,VENTALV
6,VENTLUNG,->,BP
7,MINVOLSET,->,VENTMACH
8,DISCONNECT,->,INSUFFANESTH
9,VENTMACH,->,STROKEVOLUME
10,PRESS,->,FIO2
11,PRESS,->,INTUBATION
12,PRESS,->,VENTTUBE
13,HREKG,->,HYPOVOLEMIA
14,HREKG,->,HR
15,ERRCAUTER,->,FIO2
16,ERRCAUTER,->,HREKG
17,ERRCAUTER,->,HRSAT
18,ERRCAUTER,->,VENTTUBE
19,ERRLOWOUTPUT,->,FIO2
20,ERRLOWOUTPUT,->,HRBP
21,ERRLOWOUTPUT,->,INTUBATION
22,MINVOL,->,VENTMACH
23,KINKEDTUBE,->,PRESS
24,STROKEVOLUME,->,LVEDVOLUME
25,LVFAILURE,->,STROKEVOLUME
26,LVFAILURE,->,LVEDVOLUME
27,LVFAILURE,->,CO
28,LVEDVOLUME,->,PCWP
29,LVEDVOLUME,->,CVP
30,HYPOVOLEMIA,->,VENTLUNG
31,HYPOVOLEMIA,->,STROKEVOLUME
32,HYPOVOLEMIA,->,LVEDVOLUME
33,HISTORY,->,VENTLUNG
34,HISTORY,->,LVFAILURE
35,ANAPHYLAXIS,->,TPR
36,ANAPHYLAXIS,->,PCWP
37,PAP,->,PRESS
38,PAP,->,ARTCO2
39,INTUBATION,->,VENTLUNG
40,INTUBATION,->,SHUNT
41,VENTTUBE,->,VENTLUNG
42,VENTTUBE,->,DISCONNECT
43,VENTTUBE,->,VENTMACH
44,VENTTUBE,->,ERRLOWOUTPUT
45,VENTTUBE,->,CVP
46,VENTALV,->,ARTCO2
47,CATECHOL,->,MINVOLSET
48,CATECHOL,->,PRESS
49,CATECHOL,->,TPR
50,CATECHOL,->,INSUFFANESTH
51,ARTCO2,->,HRBP
52,ARTCO2,->,TPR
53,HR,->,HRBP
54,HR,->,CATECHOL
55,HR,->,ARTCO2
56,HR,->,CO
57,HR,->,SHUNT
58,CO,->,HRSAT
59,CO,->,BP
60,BP,->,STROKEVOLUME
61,TPR,->,BP
62,CVP,->,PCWP
