ID,Variable1,Dependency,Variable2
1,VENTLUNG,->,EXPCO2
2,VENTLUNG,->,MINVOL
3,VENTLUNG,->,VENTALV
4,MINVOLSET,->,VENTMACH
5,MINVOLSET,->,FIO2
6,MINVOLSET,->,HYPOVOLEMIA
7,PRESS,->,ANAPHYLAXIS
8,PVSAT,->,SHUNT
9,PVSAT,->,SAO2
10,ERRCAUTER,->,HREKG
11,ERRCAUTER,->,KINKEDTUBE
12,HRBP,->,ERRLOWOUTPUT
13,ERRLOWOUTPUT,->,SHUNT
14,STROKEVOLUME,->,CO
15,LVFAILURE,->,STROKEVOLUME
16,LVFAILURE,->,HISTORY
17,LVEDVOLUME,->,LVFAILURE
18,LVEDVOLUME,->,PCWP
19,LVEDVOLUME,->,CVP
20,HYPOVOLEMIA,->,STROKEVOLUME
21,HYPOVOLEMIA,->,LVEDVOLUME
22,HRSAT,->,ERRCAUTER
23,INTUBATION,->,SHUNT
24,VENTTUBE,->,VENTLUNG
25,VENTTUBE,->,DISCONNECT
26,VENTTUBE,->,PRESS
27,VENTALV,->,INTUBATION
28,VENTALV,->,ARTCO2
29,CATECHOL,->,HR
30,CATECHOL,->,TPR
31,CATECHOL,->,INSUFFANESTH
32,CATECHOL,->,PULMEMBOLUS
33,ARTCO2,->,CATECHOL
34,HR,->,HREKG
35,HR,->,HRBP
36,HR,->,HRSAT
37,HR,->,CO
38,CO,->,BP
39,CO,->,SHUNT
40,BP,->,PVSAT
41,TPR,->,ANAPHYLAXIS
42,TPR,->,BP
43,PULMEMBOLUS,->,MINVOLSET
44,PULMEMBOLUS,->,PAP
45,PULMEMBOLUS,->,SHUNT
