ID,Variable1,Dependency,Variable2
1,VENTLUNG,->,EXPCO2
2,VENTLUNG,->,ERRCAUTER
3,VENTLUNG,->,VENTALV
4,VENTLUNG,->,CVP
5,MINVOLSET,->,VENTMACH
6,MINVOLSET,->,MINVOL
7,MINVOLSET,->,BP
8,MINVOLSET,->,PCWP
9,VENTMACH,->,VENTLUNG
10,VENTMACH,->,VENTTUBE
11,VENTMACH,->,ARTCO2
12,PRESS,->,FIO2
13,PRESS,->,HREKG
14,FIO2,->,INSUFFANESTH
15,ERRCAUTER,->,VENTMACH
16,ERRCAUTER,->,HRSAT
17,ERRLOWOUTPUT,->,FIO2
18,ERRLOWOUTPUT,->,HRBP
19,KINKEDTUBE,->,VENTLUNG
20,KINKEDTUBE,->,STROKEVOLUME
21,KINKEDTUBE,->,ANAPHYLAXIS
22,STROKEVOLUME,->,HISTORY
23,STROKEVOLUME,->,CO
24,LVFAILURE,->,HISTORY
25,LVEDVOLUME,->,LVFAILURE
26,LVEDVOLUME,->,HYPOVOLEMIA
27,LVEDVOLUME,->,CVP
28,HYPOVOLEMIA,->,STROKEVOLUME
29,HRSAT,->,PVSAT
30,ANAPHYLAXIS,->,HRSAT
31,ANAPHYLAXIS,->,CVP
32,PAP,->,HRBP
33,PAP,->,STROKEVOLUME
34,INTUBATION,->,VENTLUNG
35,INTUBATION,->,PRESS
36,INTUBATION,->,ERRLOWOUTPUT
37,INTUBATION,->,KINKEDTUBE
38,INTUBATION,->,PAP
39,VENTTUBE,->,VENTLUNG
40,VENTTUBE,->,DISCONNECT
41,VENTTUBE,->,PRESS
42,VENTTUBE,->,MINVOL
43,VENTALV,->,PVSAT
44,VENTALV,->,ARTCO2
45,CATECHOL,->,HR
46,ARTCO2,->,EXPCO2
47,ARTCO2,->,HRBP
48,ARTCO2,->,STROKEVOLUME
49,ARTCO2,->,CATECHOL
50,ARTCO2,->,INSUFFANESTH
51,HR,->,HREKG
52,HR,->,HRBP
53,HR,->,HRSAT
54,HR,->,CO
55,CO,->,HRSAT
56,BP,->,HR
57,BP,->,CO
58,BP,->,CVP
59,TPR,->,LVEDVOLUME
60,TPR,->,CATECHOL
61,TPR,->,BP
62,PCWP,->,LVEDVOLUME
63,INSUFFANESTH,->,HREKG
64,INSUFFANESTH,->,STROKEVOLUME
65,SHUNT,->,INTUBATION
66,CVP,->,INSUFFANESTH
67,SAO2,->,PVSAT
68,SAO2,->,TPR
