ID,Variable1,Dependency,Variable2
1,VENTLUNG,->,MINVOL
2,VENTLUNG,->,VENTALV
3,DISCONNECT,->,VENTTUBE
4,DISCONNECT,->,SAO2
5,VENTMACH,->,ERRLOWOUTPUT
6,FIO2,->,PVSAT
7,PVSAT,->,LVEDVOLUME
8,PVSAT,->,TPR
9,PVSAT,->,SAO2
10,EXPCO2,->,VENTLUNG
11,HREKG,->,HRSAT
12,HREKG,->,SAO2
13,ERRCAUTER,->,DISCONNECT
14,ERRCAUTER,->,HREKG
15,HRBP,->,LVEDVOLUME
16,ERRLOWOUTPUT,->,HRBP
17,STROKEVOLUME,->,CO
18,LVFAILURE,->,LVEDVOLUME
19,LVFAILURE,->,HISTORY
20,LVEDVOLUME,->,HYPOVOLEMIA
21,LVEDVOLUME,->,PCWP
22,HYPOVOLEMIA,->,STROKEVOLUME
23,HISTORY,->,ERRCAUTER
24,HISTORY,->,STROKEVOLUME
25,HISTORY,->,INTUBATION
26,ANAPHYLAXIS,->,MINVOLSET
27,PAP,->,PULMEMBOLUS
28,INTUBATION,->,SHUNT
29,VENTTUBE,->,VENTMACH
30,VENTTUBE,->,PRESS
31,VENTALV,->,ARTCO2
32,CATECHOL,->,HR
33,HR,->,EXPCO2
34,HR,->,HREKG
35,HR,->,HRBP
36,HR,->,CO
37,CO,->,PAP
38,CO,->,BP
39,TPR,->,ANAPHYLAXIS
40,TPR,->,CATECHOL
41,TPR,->,BP
42,TPR,->,PULMEMBOLUS
43,INSUFFANESTH,->,ERRLOWOUTPUT
44,CVP,->,LVEDVOLUME
45,SAO2,->,KINKEDTUBE
