ID,Variable1,Dependency,Variable2
1,VENTLUNG,->,EXPCO2
2,VENTLUNG,->,STROKEVOLUME
3,VENTLUNG,->,VENTTUBE
4,VENTLUNG,->,SHUNT
5,MINVOLSET,->,PULMEMBOLUS
6,VENTMACH,->,MINVOLSET
7,VENTMACH,->,ARTCO2
8,PRESS,->,CVP
9,PRESS,->,SAO2
10,FIO2,->,KINKEDTUBE
11,FIO2,->,ARTCO2
12,EXPCO2,->,HYPOVOLEMIA
13,EXPCO2,->,INSUFFANESTH
14,HREKG,->,LVEDVOLUME
15,HREKG,->,HRSAT
16,ERRCAUTER,->,BP
17,HRBP,->,FIO2
18,ERRLOWOUTPUT,->,HRBP
19,ERRLOWOUTPUT,->,INSUFFANESTH
20,MINVOL,->,VENTALV
21,KINKEDTUBE,->,PRESS
22,STROKEVOLUME,->,HYPOVOLEMIA
23,STROKEVOLUME,->,CO
24,STROKEVOLUME,->,BP
25,LVEDVOLUME,->,HISTORY
26,LVEDVOLUME,->,PCWP
27,LVEDVOLUME,->,CVP
28,HYPOVOLEMIA,->,KINKEDTUBE
29,HYPOVOLEMIA,->,LVEDVOLUME
30,HYPOVOLEMIA,->,INTUBATION
31,HRSAT,->,ERRCAUTER
32,HISTORY,->,FIO2
33,HISTORY,->,LVFAILURE
34,INTUBATION,->,PRESS
35,INTUBATION,->,SHUNT
36,VENTTUBE,->,DISCONNECT
37,VENTTUBE,->,VENTMACH
38,VENTTUBE,->,PRESS
39,VENTALV,->,VENTLUNG
40,VENTALV,->,PVSAT
41,VENTALV,->,INTUBATION
42,VENTALV,->,ARTCO2
43,HR,->,HREKG
44,HR,->,HRBP
45,HR,->,PAP
46,HR,->,CATECHOL
47,HR,->,ARTCO2
48,HR,->,CO
49,CO,->,LVFAILURE
50,CO,->,PULMEMBOLUS
51,TPR,->,KINKEDTUBE
52,TPR,->,INTUBATION
53,TPR,->,HR
54,TPR,->,BP
55,TPR,->,PULMEMBOLUS
56,PCWP,->,ERRLOWOUTPUT
57,SHUNT,->,HISTORY
58,PULMEMBOLUS,->,PAP
59,PULMEMBOLUS,->,SHUNT
60,SAO2,->,PVSAT
61,SAO2,->,CATECHOL
62,SAO2,->,BP
63,SAO2,->,INSUFFANESTH
