ID,Variable1,Dependency,Variable2
1,VENTLUNG,->,DISCONNECT
2,VENTLUNG,->,EXPCO2
3,DISCONNECT,->,VENTTUBE
4,VENTMACH,->,MINVOLSET
5,VENTMACH,->,VENTTUBE
6,PRESS,->,INTUBATION
7,PRESS,->,CATECHOL
8,FIO2,->,PVSAT
9,FIO2,->,KINKEDTUBE
10,PVSAT,->,SHUNT
11,HREKG,->,ERRCAUTER
12,HREKG,->,HRSAT
13,HRBP,->,PAP
14,ERRLOWOUTPUT,->,HRBP
15,ERRLOWOUTPUT,->,HR
16,MINVOL,->,VENTALV
17,KINKEDTUBE,->,PRESS
18,KINKEDTUBE,->,SHUNT
19,STROKEVOLUME,->,CO
20,LVFAILURE,->,STROKEVOLUME
21,LVFAILURE,->,LVEDVOLUME
22,LVFAILURE,->,HISTORY
23,LVFAILURE,->,PULMEMBOLUS
24,LVEDVOLUME,->,FIO2
25,LVEDVOLUME,->,HYPOVOLEMIA
26,LVEDVOLUME,->,PCWP
27,LVEDVOLUME,->,CVP
28,HYPOVOLEMIA,->,STROKEVOLUME
29,ANAPHYLAXIS,->,PAP
30,PAP,->,SAO2
31,INTUBATION,->,DISCONNECT
32,INTUBATION,->,MINVOL
33,INTUBATION,->,SHUNT
34,VENTALV,->,VENTLUNG
35,VENTALV,->,ARTCO2
36,HR,->,HREKG
37,HR,->,HRBP
38,HR,->,CATECHOL
39,HR,->,CO
40,BP,->,HR
41,TPR,->,PVSAT
42,TPR,->,ANAPHYLAXIS
43,TPR,->,CATECHOL
44,TPR,->,BP
45,INSUFFANESTH,->,PAP
46,INSUFFANESTH,->,CATECHOL
47,SHUNT,->,SAO2
48,PULMEMBOLUS,->,DISCONNECT
49,PULMEMBOLUS,->,VENTMACH
50,PULMEMBOLUS,->,PAP
51,PULMEMBOLUS,->,TPR
52,PULMEMBOLUS,->,SHUNT
