ID,Variable1,Dependency,Variable2
1,VENTLUNG,->,EXPCO2
2,VENTLUNG,->,ERRCAUTER
3,VENTMACH,->,MINVOLSET
4,PRESS,->,HRBP
5,FIO2,->,INTUBATION
6,HREKG,->,HRSAT
7,ERRLOWOUTPUT,->,HRBP
8,KINKEDTUBE,->,PRESS
9,STROKEVOLUME,->,LVFAILURE
10,STROKEVOLUME,->,PAP
11,STROKEVOLUME,->,CO
12,LVFAILURE,->,HISTORY
13,LVEDVOLUME,->,ERRLOWOUTPUT
14,LVEDVOLUME,->,HYPOVOLEMIA
15,LVEDVOLUME,->,PCWP
16,LVEDVOLUME,->,INSUFFANESTH
17,LVEDVOLUME,->,CVP
18,HYPOVOLEMIA,->,STROKEVOLUME
19,HRSAT,->,ERRCAUTER
20,HRSAT,->,ANAPHYLAXIS
21,PAP,->,VENTLUNG
22,INTUBATION,->,SHUNT
23,VENTTUBE,->,DISCONNECT
24,VENTTUBE,->,VENTMACH
25,VENTTUBE,->,HREKG
26,VENTALV,->,EXPCO2
27,VENTALV,->,MINVOL
28,VENTALV,->,ARTCO2
29,CATECHOL,->,HREKG
30,CATECHOL,->,VENTALV
31,CATECHOL,->,TPR
32,CATECHOL,->,SAO2
33,ARTCO2,->,VENTLUNG
34,ARTCO2,->,FIO2
35,ARTCO2,->,VENTTUBE
36,HR,->,HRBP
37,HR,->,HRSAT
38,HR,->,CATECHOL
39,CO,->,HR
40,CO,->,BP
41,BP,->,PRESS
42,TPR,->,HISTORY
43,TPR,->,ANAPHYLAXIS
44,TPR,->,BP
45,TPR,->,PULMEMBOLUS
46,PCWP,->,HYPOVOLEMIA
47,INSUFFANESTH,->,INTUBATION
48,INSUFFANESTH,->,SAO2
49,SHUNT,->,MINVOL
50,PULMEMBOLUS,->,PAP
51,PULMEMBOLUS,->,SHUNT
