ID,Variable1,Dependency,Variable2
1,VENTLUNG,->,EXPCO2
2,VENTLUNG,->,MINVOL
3,VENTLUNG,->,VENTALV
4,VENTLUNG,->,INSUFFANESTH
5,VENTMACH,->,MINVOLSET
6,VENTMACH,->,ERRCAUTER
7,VENTMACH,->,ANAPHYLAXIS
8,PRESS,->,FIO2
9,PRESS,->,PAP
10,FIO2,->,CO
11,FIO2,->,INSUFFANESTH
12,PVSAT,->,KINKEDTUBE
13,PVSAT,->,STROKEVOLUME
14,PVSAT,->,BP
15,PVSAT,->,PCWP
16,PVSAT,->,SAO2
17,EXPCO2,->,MINVOLSET
18,EXPCO2,->,FIO2
19,ERRCAUTER,->,HREKG
20,HRBP,->,HRSAT
21,ERRLOWOUTPUT,->,HRBP
22,MINVOL,->,INTUBATION
23,MINVOL,->,CVP
24,STROKEVOLUME,->,CO
25,LVEDVOLUME,->,LVFAILURE
26,LVEDVOLUME,->,HYPOVOLEMIA
27,LVEDVOLUME,->,CVP
28,HYPOVOLEMIA,->,ERRLOWOUTPUT
29,HYPOVOLEMIA,->,KINKEDTUBE
30,HRSAT,->,HREKG
31,HISTORY,->,LVFAILURE
32,HISTORY,->,PCWP
33,HISTORY,->,SHUNT
34,ANAPHYLAXIS,->,DISCONNECT
35,INTUBATION,->,VENTALV
36,INTUBATION,->,SHUNT
37,VENTTUBE,->,VENTLUNG
38,VENTTUBE,->,DISCONNECT
39,VENTTUBE,->,VENTMACH
40,VENTTUBE,->,PRESS
41,VENTALV,->,PVSAT
42,VENTALV,->,HRBP
43,VENTALV,->,ARTCO2
44,VENTALV,->,HR
45,CATECHOL,->,HRSAT
46,HR,->,ERRCAUTER
47,HR,->,HRBP
48,HR,->,HYPOVOLEMIA
49,HR,->,CO
50,BP,->,CO
51,BP,->,CVP
52,TPR,->,ANAPHYLAXIS
53,TPR,->,CATECHOL
54,PCWP,->,PRESS
55,PCWP,->,LVEDVOLUME
56,SHUNT,->,SAO2
57,CVP,->,DISCONNECT
58,CVP,->,PAP
59,CVP,->,TPR
60,SAO2,->,CATECHOL
