ID,Variable1,Dependency,Variable2
1,VENTLUNG,->,FIO2
2,MINVOLSET,->,VENTMACH
3,MINVOLSET,->,PCWP
4,DISCONNECT,->,HRSAT
5,DISCONNECT,->,CO
6,PRESS,->,LVEDVOLUME
7,PVSAT,->,SAO2
8,EXPCO2,->,VENTLUNG
9,EXPCO2,->,PAP
10,ERRCAUTER,->,HREKG
11,ERRCAUTER,->,HYPOVOLEMIA
12,ERRCAUTER,->,ARTCO2
13,ERRCAUTER,->,CO
14,HRBP,->,ERRLOWOUTPUT
15,ERRLOWOUTPUT,->,LVFAILURE
16,ERRLOWOUTPUT,->,CO
17,ERRLOWOUTPUT,->,SHUNT
18,MINVOL,->,VENTLUNG
19,MINVOL,->,MINVOLSET
20,MINVOL,->,HISTORY
21,MINVOL,->,VENTTUBE
22,MINVOL,->,VENTALV
23,MINVOL,->,TPR
24,STROKEVOLUME,->,HREKG
25,LVEDVOLUME,->,LVFAILURE
26,LVEDVOLUME,->,HYPOVOLEMIA
27,LVEDVOLUME,->,PCWP
28,LVEDVOLUME,->,CVP
29,HRSAT,->,FIO2
30,HRSAT,->,EXPCO2
31,HRSAT,->,ERRCAUTER
32,HRSAT,->,BP
33,HISTORY,->,LVFAILURE
34,PAP,->,BP
35,INTUBATION,->,PRESS
36,INTUBATION,->,MINVOL
37,INTUBATION,->,KINKEDTUBE
38,INTUBATION,->,SHUNT
39,VENTTUBE,->,DISCONNECT
40,VENTTUBE,->,VENTMACH
41,VENTTUBE,->,PRESS
42,VENTALV,->,ARTCO2
43,VENTALV,->,SAO2
44,CO,->,STROKEVOLUME
45,CO,->,HISTORY
46,TPR,->,STROKEVOLUME
47,TPR,->,BP
48,INSUFFANESTH,->,STROKEVOLUME
49,PULMEMBOLUS,->,PAP
50,PULMEMBOLUS,->,CO
51,PULMEMBOLUS,->,SHUNT
52,CVP,->,PVSAT
53,CVP,->,HREKG
