ID,Variable1,Dependency,Variable2
1,VENTLUNG,->,EXPCO2
2,VENTLUNG,->,VENTTUBE
3,MINVOLSET,->,VENTMACH
4,DISCONNECT,->,MINVOL
5,DISCONNECT,->,SHUNT
6,VENTMACH,->,VENTTUBE
7,VENTMACH,->,CATECHOL
8,PRESS,->,ERRLOWOUTPUT
9,PRESS,->,CVP
10,FIO2,->,MINVOLSET
11,FIO2,->,KINKEDTUBE
12,FIO2,->,HISTORY
13,EXPCO2,->,INTUBATION
14,ERRCAUTER,->,MINVOLSET
15,ERRCAUTER,->,HRSAT
16,HRBP,->,EXPCO2
17,HRBP,->,ERRLOWOUTPUT
18,MINVOL,->,VENTLUNG
19,STROKEVOLUME,->,MINVOLSET
20,STROKEVOLUME,->,CO
21,STROKEVOLUME,->,BP
22,STROKEVOLUME,->,SHUNT
23,LVEDVOLUME,->,HREKG
24,HYPOVOLEMIA,->,STROKEVOLUME
25,HYPOVOLEMIA,->,ARTCO2
26,HRSAT,->,HREKG
27,HISTORY,->,STROKEVOLUME
28,HISTORY,->,LVFAILURE
29,HISTORY,->,TPR
30,HISTORY,->,PCWP
31,PAP,->,VENTLUNG
32,PAP,->,INTUBATION
33,PAP,->,CVP
34,INTUBATION,->,PRESS
35,INTUBATION,->,SHUNT
36,VENTALV,->,PVSAT
37,VENTALV,->,EXPCO2
38,VENTALV,->,CVP
39,ARTCO2,->,ERRLOWOUTPUT
40,ARTCO2,->,KINKEDTUBE
41,ARTCO2,->,VENTALV
42,HR,->,HRBP
43,HR,->,KINKEDTUBE
44,HR,->,HRSAT
45,HR,->,CO
46,CO,->,DISCONNECT
47,CO,->,VENTMACH
48,CO,->,LVFAILURE
49,BP,->,INTUBATION
50,TPR,->,BP
51,PCWP,->,ERRCAUTER
52,PCWP,->,LVEDVOLUME
53,PCWP,->,HYPOVOLEMIA
54,PCWP,->,BP
55,PCWP,->,CVP
56,SHUNT,->,KINKEDTUBE
57,SAO2,->,PVSAT
58,SAO2,->,CATECHOL
59,SAO2,->,HR
60,SAO2,->,TPR
