ID,Variable1,Dependency,Variable2
1,VENTLUNG,->,PRESS
2,VENTLUNG,->,EXPCO2
3,VENTLUNG,->,VENTALV
4,VENTLUNG,->,TPR
5,MINVOLSET,->,VENTMACH
6,MINVOLSET,->,HISTORY
7,MINVOLSET,->,INSUFFANESTH
8,MINVOLSET,->,SAO2
9,DISCONNECT,->,VENTTUBE
10,PRESS,->,PULMEMBOLUS
11,PVSAT,->,SAO2
12,HREKG,->,KINKEDTUBE
13,HREKG,->,HRSAT
14,HRBP,->,MINVOLSET
15,HRBP,->,ERRLOWOUTPUT
16,HRBP,->,HR
17,KINKEDTUBE,->,VENTLUNG
18,STROKEVOLUME,->,ERRLOWOUTPUT
19,STROKEVOLUME,->,CO
20,LVFAILURE,->,FIO2
21,LVFAILURE,->,LVEDVOLUME
22,LVEDVOLUME,->,HYPOVOLEMIA
23,LVEDVOLUME,->,PCWP
24,LVEDVOLUME,->,CVP
25,HYPOVOLEMIA,->,STROKEVOLUME
26,HRSAT,->,ERRCAUTER
27,HISTORY,->,LVFAILURE
28,ANAPHYLAXIS,->,MINVOLSET
29,ANAPHYLAXIS,->,TPR
30,INTUBATION,->,BP
31,INTUBATION,->,SHUNT
32,VENTTUBE,->,BP
33,VENTALV,->,MINVOL
34,VENTALV,->,ARTCO2
35,ARTCO2,->,FIO2
36,ARTCO2,->,PAP
37,HR,->,HREKG
38,HR,->,INTUBATION
39,HR,->,CATECHOL
40,HR,->,CO
41,CO,->,DISCONNECT
42,CO,->,BP
43,TPR,->,BP
44,TPR,->,PULMEMBOLUS
45,PCWP,->,INTUBATION
46,PULMEMBOLUS,->,PAP
47,SAO2,->,PRESS
48,SAO2,->,ERRLOWOUTPUT
49,SAO2,->,BP
