ID,Variable1,Dependency,Variable2
1,VENTLUNG,->,EXPCO2
2,VENTLUNG,->,ERRCAUTER
3,MINVOLSET,->,VENTMACH
4,MINVOLSET,->,MINVOL
5,MINVOLSET,->,ARTCO2
6,MINVOLSET,->,CO
7,DISCONNECT,->,CO
8,VENTMACH,->,VENTTUBE
9,FIO2,->,INSUFFANESTH
10,PVSAT,->,ERRLOWOUTPUT
11,PVSAT,->,HISTORY
12,PVSAT,->,SAO2
13,HREKG,->,HRSAT
14,ERRCAUTER,->,VENTMACH
15,ERRCAUTER,->,HREKG
16,HRBP,->,HR
17,ERRLOWOUTPUT,->,HRBP
18,MINVOL,->,ANAPHYLAXIS
19,MINVOL,->,PAP
20,MINVOL,->,VENTALV
21,STROKEVOLUME,->,CO
22,LVEDVOLUME,->,LVFAILURE
23,LVEDVOLUME,->,TPR
24,HISTORY,->,FIO2
25,HISTORY,->,STROKEVOLUME
26,HISTORY,->,LVFAILURE
27,HISTORY,->,PCWP
28,ANAPHYLAXIS,->,HRSAT
29,ANAPHYLAXIS,->,INTUBATION
30,ANAPHYLAXIS,->,INSUFFANESTH
31,INTUBATION,->,VENTLUNG
32,INTUBATION,->,SHUNT
33,VENTTUBE,->,DISCONNECT
34,VENTTUBE,->,PRESS
35,VENTTUBE,->,HYPOVOLEMIA
36,VENTALV,->,VENTLUNG
37,VENTALV,->,PVSAT
38,ARTCO2,->,STROKEVOLUME
39,ARTCO2,->,HRSAT
40,ARTCO2,->,VENTALV
41,ARTCO2,->,CATECHOL
42,ARTCO2,->,PULMEMBOLUS
43,HR,->,HREKG
44,HR,->,CATECHOL
45,HR,->,CO
46,HR,->,CVP
47,CO,->,HRSAT
48,BP,->,FIO2
49,BP,->,CO
50,TPR,->,DISCONNECT
51,TPR,->,CATECHOL
52,TPR,->,BP
53,PCWP,->,LVEDVOLUME
54,PCWP,->,HYPOVOLEMIA
55,PCWP,->,CVP
56,INSUFFANESTH,->,CATECHOL
57,PULMEMBOLUS,->,SHUNT
58,CVP,->,VENTLUNG
