ID,Variable1,Dependency,Variable2
1,VENTLUNG,->,DISCONNECT
2,VENTLUNG,->,EXPCO2
3,VENTLUNG,->,MINVOL
4,VENTLUNG,->,VENTTUBE
5,VENTLUNG,->,VENTALV
6,MINVOLSET,->,CATECHOL
7,VENTMACH,->,MINVOLSET
8,VENTMACH,->,ANAPHYLAXIS
9,VENTMACH,->,VENTTUBE
10,PRESS,->,DISCONNECT
11,PRESS,->,ERRLOWOUTPUT
12,PRESS,->,KINKEDTUBE
13,FIO2,->,LVFAILURE
14,HREKG,->,HRSAT
15,ERRLOWOUTPUT,->,HRBP
16,ERRLOWOUTPUT,->,HYPOVOLEMIA
17,ERRLOWOUTPUT,->,TPR
18,MINVOL,->,TPR
19,KINKEDTUBE,->,PAP
20,KINKEDTUBE,->,BP
21,STROKEVOLUME,->,DISCONNECT
22,STROKEVOLUME,->,CO
23,LVEDVOLUME,->,PCWP
24,HYPOVOLEMIA,->,HREKG
25,HYPOVOLEMIA,->,STROKEVOLUME
26,HRSAT,->,ERRCAUTER
27,HRSAT,->,HRBP
28,HISTORY,->,VENTLUNG
29,HISTORY,->,LVFAILURE
30,HISTORY,->,CVP
31,PAP,->,SHUNT
32,INTUBATION,->,STROKEVOLUME
33,INTUBATION,->,SHUNT
34,VENTTUBE,->,PRESS
35,VENTALV,->,ARTCO2
36,VENTALV,->,HR
37,CATECHOL,->,HRBP
38,CATECHOL,->,PAP
39,CATECHOL,->,INSUFFANESTH
40,ARTCO2,->,INTUBATION
41,ARTCO2,->,CATECHOL
42,HR,->,HREKG
43,HR,->,HRBP
44,HR,->,CO
45,CO,->,BP
46,TPR,->,FIO2
47,TPR,->,BP
48,PCWP,->,VENTMACH
49,PCWP,->,HYPOVOLEMIA
50,PCWP,->,SHUNT
51,INSUFFANESTH,->,INTUBATION
52,CVP,->,LVEDVOLUME
