ID,Variable1,Dependency,Variable2
1,VENTLUNG,->,MINVOL
2,VENTMACH,->,MINVOLSET
3,VENTMACH,->,ARTCO2
4,PRESS,->,VENTLUNG
5,PRESS,->,PAP
6,EXPCO2,->,VENTLUNG
7,HREKG,->,ERRCAUTER
8,HRBP,->,VENTTUBE
9,HRBP,->,HR
10,ERRLOWOUTPUT,->,FIO2
11,ERRLOWOUTPUT,->,HRBP
12,KINKEDTUBE,->,PRESS
13,STROKEVOLUME,->,VENTLUNG
14,STROKEVOLUME,->,FIO2
15,STROKEVOLUME,->,KINKEDTUBE
16,STROKEVOLUME,->,LVFAILURE
17,STROKEVOLUME,->,LVEDVOLUME
18,LVFAILURE,->,LVEDVOLUME
19,LVFAILURE,->,HISTORY
20,LVEDVOLUME,->,HYPOVOLEMIA
21,LVEDVOLUME,->,PCWP
22,LVEDVOLUME,->,CVP
23,HYPOVOLEMIA,->,PULMEMBOLUS
24,HRSAT,->,HREKG
25,ANAPHYLAXIS,->,FIO2
26,INTUBATION,->,MINVOL
27,VENTTUBE,->,VENTLUNG
28,VENTTUBE,->,DISCONNECT
29,VENTTUBE,->,VENTMACH
30,VENTTUBE,->,INSUFFANESTH
31,VENTALV,->,EXPCO2
32,VENTALV,->,MINVOL
33,VENTALV,->,SAO2
34,CATECHOL,->,TPR
35,ARTCO2,->,VENTALV
36,HR,->,MINVOL
37,HR,->,HRSAT
38,HR,->,CATECHOL
39,HR,->,CO
40,CO,->,STROKEVOLUME
41,CO,->,BP
42,TPR,->,ANAPHYLAXIS
43,TPR,->,BP
44,INSUFFANESTH,->,ANAPHYLAXIS
45,SHUNT,->,INTUBATION
46,PULMEMBOLUS,->,PAP
47,PULMEMBOLUS,->,SHUNT
48,SAO2,->,PVSAT
