ID,Variable1,Dependency,Variable2
1,VENTLUNG,->,KINKEDTUBE
2,VENTLUNG,->,PAP
3,VENTLUNG,->,INSUFFANESTH
4,MINVOLSET,->,VENTMACH
5,MINVOLSET,->,KINKEDTUBE
6,DISCONNECT,->,PVSAT
7,DISCONNECT,->,TPR
8,VENTMACH,->,ANAPHYLAXIS
9,PRESS,->,HREKG
10,PRESS,->,HYPOVOLEMIA
11,FIO2,->,BP
12,PVSAT,->,ERRCAUTER
13,PVSAT,->,SAO2
14,EXPCO2,->,VENTLUNG
15,EXPCO2,->,INTUBATION
16,ERRCAUTER,->,HRSAT
17,ERRLOWOUTPUT,->,HRBP
18,ERRLOWOUTPUT,->,STROKEVOLUME
19,MINVOL,->,VENTALV
20,STROKEVOLUME,->,MINVOL
21,STROKEVOLUME,->,CO
22,LVFAILURE,->,STROKEVOLUME
23,LVFAILURE,->,LVEDVOLUME
24,LVEDVOLUME,->,PCWP
25,LVEDVOLUME,->,CVP
26,HYPOVOLEMIA,->,LVEDVOLUME
27,HYPOVOLEMIA,->,SAO2
28,HRSAT,->,HREKG
29,HISTORY,->,LVFAILURE
30,ANAPHYLAXIS,->,ERRCAUTER
31,VENTTUBE,->,MINVOLSET
32,VENTTUBE,->,DISCONNECT
33,VENTTUBE,->,PRESS
34,VENTALV,->,PVSAT
35,VENTALV,->,EXPCO2
36,VENTALV,->,VENTTUBE
37,VENTALV,->,ARTCO2
38,VENTALV,->,SHUNT
39,CATECHOL,->,HRSAT
40,CATECHOL,->,ARTCO2
41,ARTCO2,->,VENTMACH
42,HR,->,HRBP
43,HR,->,ERRLOWOUTPUT
44,HR,->,HRSAT
45,HR,->,CATECHOL
46,HR,->,CO
47,HR,->,CVP
48,CO,->,HYPOVOLEMIA
49,CO,->,BP
50,CO,->,INSUFFANESTH
51,BP,->,PAP
52,BP,->,TPR
53,TPR,->,ANAPHYLAXIS
54,TPR,->,CATECHOL
55,SHUNT,->,INTUBATION
