ID,Variable1,Dependency,Variable2
1,VENTLUNG,->,EXPCO2
2,VENTLUNG,->,VENTALV
3,DISCONNECT,->,STROKEVOLUME
4,VENTMACH,->,MINVOLSET
5,VENTMACH,->,TPR
6,PVSAT,->,DISCONNECT
7,PVSAT,->,LVFAILURE
8,PVSAT,->,ARTCO2
9,PVSAT,->,SAO2
10,HRBP,->,PCWP
11,ERRLOWOUTPUT,->,HRBP
12,STROKEVOLUME,->,BP
13,LVFAILURE,->,LVEDVOLUME
14,LVFAILURE,->,HISTORY
15,LVEDVOLUME,->,PCWP
16,LVEDVOLUME,->,CVP
17,LVEDVOLUME,->,SAO2
18,HRSAT,->,HREKG
19,HRSAT,->,INSUFFANESTH
20,HISTORY,->,VENTLUNG
21,HISTORY,->,MINVOLSET
22,PAP,->,PRESS
23,PAP,->,BP
24,PAP,->,PULMEMBOLUS
25,INTUBATION,->,VENTLUNG
26,INTUBATION,->,DISCONNECT
27,INTUBATION,->,VENTMACH
28,INTUBATION,->,PRESS
29,INTUBATION,->,ERRCAUTER
30,INTUBATION,->,HRSAT
31,INTUBATION,->,SHUNT
32,VENTTUBE,->,DISCONNECT
33,VENTTUBE,->,VENTMACH
34,VENTTUBE,->,ERRLOWOUTPUT
35,VENTALV,->,MINVOL
36,VENTALV,->,VENTTUBE
37,VENTALV,->,ARTCO2
38,CATECHOL,->,PAP
39,CATECHOL,->,INSUFFANESTH
40,ARTCO2,->,EXPCO2
41,ARTCO2,->,CATECHOL
42,HR,->,HREKG
43,HR,->,HRBP
44,HR,->,HRSAT
45,HR,->,CATECHOL
46,CO,->,STROKEVOLUME
47,CO,->,HR
48,TPR,->,LVEDVOLUME
49,TPR,->,BP
50,PULMEMBOLUS,->,SHUNT
51,CVP,->,PRESS
52,CVP,->,HYPOVOLEMIA
53,CVP,->,CO
54,SAO2,->,CO
