ID,Variable1,Dependency,Variable2
1,VENTLUNG,->,EXPCO2
2,VENTLUNG,->,VENTALV
3,MINVOLSET,->,BP
4,VENTMACH,->,MINVOLSET
5,VENTMACH,->,VENTTUBE
6,VENTMACH,->,PULMEMBOLUS
7,PRESS,->,PAP
8,FIO2,->,BP
9,HREKG,->,ERRCAUTER
10,HREKG,->,PAP
11,HRBP,->,ERRLOWOUTPUT
12,HRBP,->,HRSAT
13,ERRLOWOUTPUT,->,PAP
14,KINKEDTUBE,->,ERRCAUTER
15,STROKEVOLUME,->,PRESS
16,STROKEVOLUME,->,PVSAT
17,STROKEVOLUME,->,LVFAILURE
18,STROKEVOLUME,->,HYPOVOLEMIA
19,STROKEVOLUME,->,CO
20,LVFAILURE,->,LVEDVOLUME
21,LVFAILURE,->,HISTORY
22,LVEDVOLUME,->,PCWP
23,LVEDVOLUME,->,CVP
24,HYPOVOLEMIA,->,LVEDVOLUME
25,HYPOVOLEMIA,->,PULMEMBOLUS
26,HRSAT,->,HREKG
27,INTUBATION,->,PRESS
28,INTUBATION,->,SHUNT
29,VENTTUBE,->,VENTLUNG
30,VENTTUBE,->,DISCONNECT
31,VENTTUBE,->,PRESS
32,VENTALV,->,PVSAT
33,VENTALV,->,MINVOL
34,VENTALV,->,INTUBATION
35,VENTALV,->,ARTCO2
36,CATECHOL,->,HR
37,HR,->,HRBP
38,HR,->,STROKEVOLUME
39,HR,->,CO
40,BP,->,PVSAT
41,BP,->,TPR
42,BP,->,PULMEMBOLUS
43,TPR,->,ANAPHYLAXIS
44,TPR,->,CATECHOL
45,INSUFFANESTH,->,VENTMACH
46,PULMEMBOLUS,->,PAP
47,CVP,->,PAP
48,SAO2,->,PVSAT
