ID,Variable1,Dependency,Variable2
1,VENTLUNG,->,EXPCO2
2,VENTLUNG,->,VENTALV
3,DISCONNECT,->,PRESS
4,DISCONNECT,->,VENTTUBE
5,VENTMACH,->,MINVOLSET
6,PRESS,->,KINKEDTUBE
7,PRESS,->,ANAPHYLAXIS
8,PVSAT,->,SAO2
9,HREKG,->,HRSAT
10,STROKEVOLUME,->,ANAPHYLAXIS
11,STROKEVOLUME,->,CO
12,LVEDVOLUME,->,STROKEVOLUME
13,LVEDVOLUME,->,CVP
14,HRSAT,->,ERRCAUTER
15,HISTORY,->,LVFAILURE
16,INTUBATION,->,FIO2
17,INTUBATION,->,PVSAT
18,VENTTUBE,->,VENTLUNG
19,VENTTUBE,->,VENTMACH
20,VENTALV,->,MINVOL
21,VENTALV,->,ARTCO2
22,CATECHOL,->,ANAPHYLAXIS
23,CATECHOL,->,HR
24,HR,->,FIO2
25,HR,->,HREKG
26,HR,->,HRBP
27,HR,->,ERRLOWOUTPUT
28,HR,->,CO
29,HR,->,INSUFFANESTH
30,CO,->,HISTORY
31,CO,->,BP
32,TPR,->,CATECHOL
33,TPR,->,BP
34,PCWP,->,LVEDVOLUME
35,PCWP,->,HYPOVOLEMIA
36,SHUNT,->,INTUBATION
37,PULMEMBOLUS,->,FIO2
38,PULMEMBOLUS,->,PAP
39,PULMEMBOLUS,->,TPR
40,PULMEMBOLUS,->,PCWP
41,PULMEMBOLUS,->,INSUFFANESTH
42,PULMEMBOLUS,->,SHUNT
43,CVP,->,FIO2
44,SAO2,->,PCWP
