ID,Variable1,Dependency,Variable2
1,VENTLUNG,->,EXPCO2
2,VENTLUNG,->,VENTALV
3,DISCONNECT,->,ERRCAUTER
4,DISCONNECT,->,LVEDVOLUME
5,VENTMACH,->,MINVOLSET
6,VENTMACH,->,PULMEMBOLUS
7,PRESS,->,FIO2
8,PRESS,->,KINKEDTUBE
9,PVSAT,->,INTUBATION
10,PVSAT,->,BP
11,PVSAT,->,SAO2
12,EXPCO2,->,ARTCO2
13,HREKG,->,VENTLUNG
14,HREKG,->,ERRCAUTER
15,HREKG,->,HRSAT
16,HRBP,->,ERRLOWOUTPUT
17,HRBP,->,INTUBATION
18,ERRLOWOUTPUT,->,SHUNT
19,KINKEDTUBE,->,LVFAILURE
20,STROKEVOLUME,->,CO
21,LVEDVOLUME,->,HYPOVOLEMIA
22,LVEDVOLUME,->,HISTORY
23,LVEDVOLUME,->,CVP
24,HYPOVOLEMIA,->,STROKEVOLUME
25,HISTORY,->,LVFAILURE
26,PAP,->,ERRLOWOUTPUT
27,PAP,->,STROKEVOLUME
28,INTUBATION,->,VENTLUNG
29,INTUBATION,->,MINVOL
30,INTUBATION,->,SHUNT
31,VENTTUBE,->,VENTLUNG
32,VENTTUBE,->,DISCONNECT
33,VENTTUBE,->,VENTMACH
34,VENTTUBE,->,PRESS
35,VENTTUBE,->,TPR
36,VENTALV,->,MINVOL
37,CATECHOL,->,PAP
38,CATECHOL,->,HR
39,ARTCO2,->,VENTMACH
40,ARTCO2,->,HYPOVOLEMIA
41,ARTCO2,->,VENTALV
42,ARTCO2,->,CATECHOL
43,ARTCO2,->,INSUFFANESTH
44,HR,->,VENTLUNG
45,HR,->,HRBP
46,HR,->,HRSAT
47,HR,->,CO
48,HR,->,CVP
49,CO,->,HISTORY
50,CO,->,BP
51,TPR,->,FIO2
52,TPR,->,CATECHOL
53,TPR,->,BP
54,PCWP,->,VENTLUNG
55,PCWP,->,FIO2
56,PCWP,->,LVEDVOLUME
57,PULMEMBOLUS,->,PAP
