ID,Variable1,Dependency,Variable2
1,VENTLUNG,->,EXPCO2
2,VENTLUNG,->,ERRCAUTER
3,VENTLUNG,->,HRBP
4,VENTLUNG,->,VENTALV
5,VENTMACH,->,MINVOLSET
6,VENTMACH,->,INSUFFANESTH
7,PRESS,->,ERRLOWOUTPUT
8,PRESS,->,KINKEDTUBE
9,PRESS,->,TPR
10,PRESS,->,PCWP
11,PVSAT,->,HYPOVOLEMIA
12,PVSAT,->,SHUNT
13,HREKG,->,HRSAT
14,ERRCAUTER,->,HREKG
15,ERRCAUTER,->,HRSAT
16,ERRLOWOUTPUT,->,HRBP
17,MINVOL,->,INTUBATION
18,MINVOL,->,VENTTUBE
19,MINVOL,->,VENTALV
20,MINVOL,->,HR
21,KINKEDTUBE,->,INSUFFANESTH
22,STROKEVOLUME,->,CO
23,STROKEVOLUME,->,BP
24,LVFAILURE,->,HYPOVOLEMIA
25,LVFAILURE,->,HISTORY
26,LVFAILURE,->,ARTCO2
27,LVFAILURE,->,PULMEMBOLUS
28,LVEDVOLUME,->,STROKEVOLUME
29,LVEDVOLUME,->,PCWP
30,HYPOVOLEMIA,->,FIO2
31,HYPOVOLEMIA,->,STROKEVOLUME
32,HYPOVOLEMIA,->,LVEDVOLUME
33,PAP,->,FIO2
34,PAP,->,MINVOL
35,PAP,->,TPR
36,INTUBATION,->,PRESS
37,INTUBATION,->,FIO2
38,INTUBATION,->,SHUNT
39,VENTTUBE,->,VENTLUNG
40,VENTTUBE,->,VENTMACH
41,VENTTUBE,->,PRESS
42,VENTTUBE,->,STROKEVOLUME
43,VENTALV,->,DISCONNECT
44,VENTALV,->,PVSAT
45,VENTALV,->,ARTCO2
46,CATECHOL,->,VENTLUNG
47,CATECHOL,->,ARTCO2
48,CATECHOL,->,TPR
49,HR,->,HREKG
50,HR,->,HRBP
51,HR,->,CATECHOL
52,HR,->,CO
53,HR,->,SAO2
54,CO,->,INTUBATION
55,BP,->,MINVOLSET
56,TPR,->,HISTORY
57,TPR,->,BP
58,INSUFFANESTH,->,ERRCAUTER
59,SHUNT,->,VENTMACH
60,PULMEMBOLUS,->,PRESS
61,PULMEMBOLUS,->,PAP
62,PULMEMBOLUS,->,SHUNT
63,CVP,->,PVSAT
64,CVP,->,LVFAILURE
65,CVP,->,LVEDVOLUME
