ID,Variable1,Dependency,Variable2
1,VENTLUNG,->,EXPCO2
2,VENTLUNG,->,VENTTUBE
3,VENTLUNG,->,VENTALV
4,VENTLUNG,->,CVP
5,MINVOLSET,->,FIO2
6,DISCONNECT,->,PAP
7,VENTMACH,->,MINVOLSET
8,VENTMACH,->,PULMEMBOLUS
9,FIO2,->,PVSAT
10,FIO2,->,CVP
11,PVSAT,->,ANAPHYLAXIS
12,PVSAT,->,INTUBATION
13,PVSAT,->,VENTALV
14,PVSAT,->,BP
15,PVSAT,->,INSUFFANESTH
16,PVSAT,->,SAO2
17,EXPCO2,->,INSUFFANESTH
18,ERRCAUTER,->,HRSAT
19,ERRCAUTER,->,ANAPHYLAXIS
20,ERRCAUTER,->,PULMEMBOLUS
21,HRBP,->,EXPCO2
22,KINKEDTUBE,->,PAP
23,STROKEVOLUME,->,LVFAILURE
24,STROKEVOLUME,->,HYPOVOLEMIA
25,STROKEVOLUME,->,BP
26,LVFAILURE,->,HISTORY
27,LVEDVOLUME,->,LVFAILURE
28,LVEDVOLUME,->,HYPOVOLEMIA
29,LVEDVOLUME,->,PCWP
30,HRSAT,->,HREKG
31,HISTORY,->,KINKEDTUBE
32,ANAPHYLAXIS,->,TPR
33,PAP,->,PCWP
34,INTUBATION,->,MINVOL
35,INTUBATION,->,LVEDVOLUME
36,INTUBATION,->,SHUNT
37,VENTTUBE,->,DISCONNECT
38,VENTTUBE,->,VENTMACH
39,VENTTUBE,->,PRESS
40,VENTTUBE,->,MINVOL
41,VENTTUBE,->,CO
42,VENTALV,->,MINVOL
43,VENTALV,->,ARTCO2
44,CATECHOL,->,HR
45,ARTCO2,->,HRBP
46,HR,->,HRBP
47,HR,->,HRSAT
48,HR,->,CO
49,CO,->,STROKEVOLUME
50,BP,->,EXPCO2
51,BP,->,PULMEMBOLUS
52,TPR,->,CATECHOL
53,TPR,->,BP
54,TPR,->,SAO2
55,PCWP,->,INSUFFANESTH
56,PULMEMBOLUS,->,PAP
57,PULMEMBOLUS,->,VENTALV
58,PULMEMBOLUS,->,SHUNT
59,CVP,->,LVEDVOLUME
60,CVP,->,PCWP
