ID,Variable1,Dependency,Variable2
1,VENTLUNG,->,EXPCO2
2,DISCONNECT,->,PAP
3,VENTMACH,->,MINVOLSET
4,VENTMACH,->,ERRLOWOUTPUT
5,VENTMACH,->,HISTORY
6,PVSAT,->,PRESS
7,EXPCO2,->,STROKEVOLUME
8,EXPCO2,->,LVEDVOLUME
9,HREKG,->,HR
10,ERRCAUTER,->,HRSAT
11,ERRCAUTER,->,SHUNT
12,HRBP,->,HR
13,ERRLOWOUTPUT,->,HRBP
14,MINVOL,->,LVEDVOLUME
15,STROKEVOLUME,->,HISTORY
16,STROKEVOLUME,->,CO
17,LVFAILURE,->,LVEDVOLUME
18,LVFAILURE,->,HISTORY
19,LVEDVOLUME,->,HYPOVOLEMIA
20,LVEDVOLUME,->,PCWP
21,LVEDVOLUME,->,CVP
22,HRSAT,->,HREKG
23,ANAPHYLAXIS,->,KINKEDTUBE
24,ANAPHYLAXIS,->,SHUNT
25,ANAPHYLAXIS,->,SAO2
26,INTUBATION,->,SHUNT
27,VENTTUBE,->,VENTLUNG
28,VENTTUBE,->,DISCONNECT
29,VENTTUBE,->,VENTMACH
30,VENTTUBE,->,PRESS
31,VENTTUBE,->,HR
32,VENTALV,->,SAO2
33,CATECHOL,->,HRBP
34,CATECHOL,->,HRSAT
35,CATECHOL,->,INTUBATION
36,CATECHOL,->,HR
37,ARTCO2,->,MINVOL
38,ARTCO2,->,VENTALV
39,HR,->,HISTORY
40,CO,->,LVFAILURE
41,CO,->,ANAPHYLAXIS
42,CO,->,PAP
43,CO,->,BP
44,TPR,->,FIO2
45,TPR,->,ANAPHYLAXIS
46,TPR,->,CATECHOL
47,TPR,->,BP
48,TPR,->,PULMEMBOLUS
49,PCWP,->,PRESS
50,INSUFFANESTH,->,HISTORY
51,SHUNT,->,ERRLOWOUTPUT
52,PULMEMBOLUS,->,PRESS
53,PULMEMBOLUS,->,STROKEVOLUME
54,PULMEMBOLUS,->,PAP
55,PULMEMBOLUS,->,SHUNT
56,CVP,->,ERRLOWOUTPUT
57,SAO2,->,PVSAT
