ID,Variable1,Dependency,Variable2
1,VENTLUNG,->,EXPCO2
2,VENTLUNG,->,ERRLOWOUTPUT
3,VENTLUNG,->,MINVOL
4,VENTLUNG,->,PAP
5,VENTLUNG,->,INTUBATION
6,VENTLUNG,->,VENTTUBE
7,VENTMACH,->,MINVOLSET
8,VENTMACH,->,CO
9,PRESS,->,FIO2
10,PRESS,->,PVSAT
11,FIO2,->,INSUFFANESTH
12,PVSAT,->,ARTCO2
13,PVSAT,->,SAO2
14,EXPCO2,->,VENTALV
15,EXPCO2,->,INSUFFANESTH
16,HREKG,->,HRSAT
17,HREKG,->,INSUFFANESTH
18,HRBP,->,HR
19,ERRLOWOUTPUT,->,HRBP
20,KINKEDTUBE,->,PRESS
21,KINKEDTUBE,->,TPR
22,KINKEDTUBE,->,INSUFFANESTH
23,STROKEVOLUME,->,VENTLUNG
24,STROKEVOLUME,->,CO
25,LVFAILURE,->,TPR
26,LVEDVOLUME,->,HYPOVOLEMIA
27,LVEDVOLUME,->,CVP
28,HYPOVOLEMIA,->,HREKG
29,HRSAT,->,ERRCAUTER
30,HISTORY,->,STROKEVOLUME
31,HISTORY,->,LVFAILURE
32,HISTORY,->,PCWP
33,HISTORY,->,INSUFFANESTH
34,INTUBATION,->,PRESS
35,VENTTUBE,->,DISCONNECT
36,VENTTUBE,->,VENTMACH
37,VENTTUBE,->,PRESS
38,VENTALV,->,MINVOL
39,CATECHOL,->,ARTCO2
40,ARTCO2,->,VENTALV
41,HR,->,HREKG
42,HR,->,CATECHOL
43,HR,->,CO
44,CO,->,BP
45,TPR,->,FIO2
46,TPR,->,HYPOVOLEMIA
47,TPR,->,INTUBATION
48,TPR,->,CATECHOL
49,TPR,->,BP
50,PCWP,->,PVSAT
51,PCWP,->,LVEDVOLUME
52,SHUNT,->,VENTLUNG
53,CVP,->,MINVOL
54,CVP,->,STROKEVOLUME
