ID,Variable1,Dependency,Variable2
1,VENTLUNG,->,EXPCO2
2,VENTLUNG,->,MINVOL
3,VENTLUNG,->,VENTALV
4,VENTLUNG,->,TPR
5,VENTMACH,->,MINVOLSET
6,VENTMACH,->,FIO2
7,PRESS,->,STROKEVOLUME
8,PRESS,->,HYPOVOLEMIA
9,PRESS,->,INSUFFANESTH
10,PVSAT,->,VENTLUNG
11,PVSAT,->,DISCONNECT
12,PVSAT,->,PAP
13,PVSAT,->,SAO2
14,HREKG,->,HRSAT
15,HREKG,->,CO
16,ERRCAUTER,->,STROKEVOLUME
17,ERRCAUTER,->,PAP
18,MINVOL,->,HR
19,KINKEDTUBE,->,VENTLUNG
20,LVFAILURE,->,STROKEVOLUME
21,LVFAILURE,->,HISTORY
22,LVEDVOLUME,->,LVFAILURE
23,LVEDVOLUME,->,PCWP
24,LVEDVOLUME,->,CVP
25,HYPOVOLEMIA,->,FIO2
26,HYPOVOLEMIA,->,LVEDVOLUME
27,HRSAT,->,ERRCAUTER
28,HRSAT,->,INTUBATION
29,HRSAT,->,PULMEMBOLUS
30,ANAPHYLAXIS,->,ERRLOWOUTPUT
31,ANAPHYLAXIS,->,TPR
32,INTUBATION,->,SHUNT
33,VENTTUBE,->,VENTLUNG
34,VENTTUBE,->,DISCONNECT
35,VENTTUBE,->,VENTMACH
36,VENTTUBE,->,PRESS
37,VENTTUBE,->,ERRLOWOUTPUT
38,VENTALV,->,ARTCO2
39,HR,->,HREKG
40,HR,->,HRBP
41,HR,->,CATECHOL
42,HR,->,PULMEMBOLUS
43,CO,->,DISCONNECT
44,CO,->,STROKEVOLUME
45,TPR,->,HR
46,TPR,->,BP
47,PULMEMBOLUS,->,PAP
48,PULMEMBOLUS,->,SHUNT
