ID,Variable1,Dependency,Variable2
1,VENTLUNG,->,VENTALV
2,MINVOLSET,->,CO
3,VENTMACH,->,MINVOLSET
4,PRESS,->,HISTORY
5,FIO2,->,ERRCAUTER
6,FIO2,->,HYPOVOLEMIA
7,FIO2,->,BP
8,EXPCO2,->,VENTLUNG
9,HREKG,->,HRSAT
10,MINVOL,->,PAP
11,MINVOL,->,ARTCO2
12,KINKEDTUBE,->,VENTLUNG
13,KINKEDTUBE,->,PRESS
14,KINKEDTUBE,->,SHUNT
15,STROKEVOLUME,->,FIO2
16,STROKEVOLUME,->,TPR
17,LVFAILURE,->,PAP
18,LVFAILURE,->,SHUNT
19,LVEDVOLUME,->,EXPCO2
20,LVEDVOLUME,->,PCWP
21,LVEDVOLUME,->,CVP
22,HYPOVOLEMIA,->,LVEDVOLUME
23,HRSAT,->,ERRCAUTER
24,HRSAT,->,HR
25,HRSAT,->,SHUNT
26,HISTORY,->,ERRCAUTER
27,HISTORY,->,STROKEVOLUME
28,HISTORY,->,CO
29,HISTORY,->,PCWP
30,HISTORY,->,INSUFFANESTH
31,PAP,->,HISTORY
32,PAP,->,PULMEMBOLUS
33,INTUBATION,->,EXPCO2
34,INTUBATION,->,ANAPHYLAXIS
35,INTUBATION,->,SHUNT
36,VENTTUBE,->,DISCONNECT
37,VENTTUBE,->,VENTMACH
38,VENTALV,->,PVSAT
39,VENTALV,->,BP
40,CATECHOL,->,HR
41,ARTCO2,->,KINKEDTUBE
42,ARTCO2,->,VENTTUBE
43,ARTCO2,->,VENTALV
44,ARTCO2,->,CATECHOL
45,HR,->,HRBP
46,HR,->,ANAPHYLAXIS
47,HR,->,CO
48,CO,->,HRBP
49,BP,->,CVP
50,TPR,->,HYPOVOLEMIA
51,TPR,->,BP
52,PULMEMBOLUS,->,PVSAT
53,PULMEMBOLUS,->,SHUNT
54,CVP,->,HREKG
55,SAO2,->,DISCONNECT
56,SAO2,->,PVSAT
57,SAO2,->,CATECHOL
58,SAO2,->,BP
