ID,Variable1,Dependency,Variable2
1,VENTLUNG,->,EXPCO2
2,VENTLUNG,->,MINVOL
3,MINVOLSET,->,KINKEDTUBE
4,MINVOLSET,->,SHUNT
5,DISCONNECT,->,BP
6,VENTMACH,->,MINVOLSET
7,VENTMACH,->,FIO2
8,VENTMACH,->,VENTTUBE
9,PRESS,->,ERRCAUTER
10,PVSAT,->,VENTALV
11,PVSAT,->,SAO2
12,ERRCAUTER,->,HRSAT
13,HRBP,->,PAP
14,HRBP,->,HR
15,ERRLOWOUTPUT,->,HRBP
16,MINVOL,->,HISTORY
17,MINVOL,->,INTUBATION
18,MINVOL,->,BP
19,KINKEDTUBE,->,TPR
20,KINKEDTUBE,->,SAO2
21,STROKEVOLUME,->,INTUBATION
22,STROKEVOLUME,->,CO
23,LVFAILURE,->,PVSAT
24,LVFAILURE,->,STROKEVOLUME
25,LVFAILURE,->,HISTORY
26,LVEDVOLUME,->,LVFAILURE
27,LVEDVOLUME,->,HYPOVOLEMIA
28,LVEDVOLUME,->,CVP
29,HYPOVOLEMIA,->,STROKEVOLUME
30,HYPOVOLEMIA,->,CVP
31,HRSAT,->,HREKG
32,HISTORY,->,BP
33,PAP,->,KINKEDTUBE
34,INTUBATION,->,INSUFFANESTH
35,VENTTUBE,->,VENTLUNG
36,VENTTUBE,->,DISCONNECT
37,VENTTUBE,->,PRESS
38,VENTTUBE,->,PCWP
39,VENTALV,->,CATECHOL
40,VENTALV,->,ARTCO2
41,CATECHOL,->,VENTLUNG
42,CATECHOL,->,HR
43,ARTCO2,->,EXPCO2
44,ARTCO2,->,ERRCAUTER
45,ARTCO2,->,ERRLOWOUTPUT
46,ARTCO2,->,BP
47,HR,->,HREKG
48,HR,->,HRSAT
49,HR,->,CO
50,CO,->,BP
51,CO,->,SHUNT
52,BP,->,FIO2
53,TPR,->,CATECHOL
54,TPR,->,BP
55,PCWP,->,LVEDVOLUME
56,INSUFFANESTH,->,BP
57,SHUNT,->,INTUBATION
58,CVP,->,KINKEDTUBE
