ID,Variable1,Dependency,Variable2
1,VENTLUNG,->,EXPCO2
2,VENTLUNG,->,HRBP
3,VENTLUNG,->,MINVOL
4,VENTLUNG,->,VENTTUBE
5,VENTLUNG,->,VENTALV
6,MINVOLSET,->,VENTMACH
7,PRESS,->,LVEDVOLUME
8,PRESS,->,PULMEMBOLUS
9,FIO2,->,PVSAT
10,PVSAT,->,HISTORY
11,HREKG,->,FIO2
12,HREKG,->,HRSAT
13,HREKG,->,BP
14,ERRCAUTER,->,HREKG
15,HRBP,->,ERRLOWOUTPUT
16,ERRLOWOUTPUT,->,ERRCAUTER
17,STROKEVOLUME,->,FIO2
18,STROKEVOLUME,->,CO
19,LVFAILURE,->,HYPOVOLEMIA
20,LVFAILURE,->,HISTORY
21,LVFAILURE,->,TPR
22,LVFAILURE,->,PULMEMBOLUS
23,LVEDVOLUME,->,STROKEVOLUME
24,LVEDVOLUME,->,CVP
25,HYPOVOLEMIA,->,PVSAT
26,HYPOVOLEMIA,->,STROKEVOLUME
27,HYPOVOLEMIA,->,ANAPHYLAXIS
28,HYPOVOLEMIA,->,TPR
29,HYPOVOLEMIA,->,PCWP
30,ANAPHYLAXIS,->,ERRCAUTER
31,ANAPHYLAXIS,->,PAP
32,ANAPHYLAXIS,->,CATECHOL
33,PAP,->,MINVOL
34,PAP,->,HRSAT
35,INTUBATION,->,PRESS
36,INTUBATION,->,MINVOL
37,VENTTUBE,->,DISCONNECT
38,VENTTUBE,->,VENTMACH
39,VENTALV,->,PVSAT
40,VENTALV,->,HRSAT
41,VENTALV,->,ARTCO2
42,VENTALV,->,SHUNT
43,CATECHOL,->,VENTLUNG
44,CATECHOL,->,HR
45,ARTCO2,->,MINVOLSET
46,ARTCO2,->,CATECHOL
47,HR,->,VENTMACH
48,HR,->,HRBP
49,HR,->,HRSAT
50,HR,->,CO
51,CO,->,BP
52,TPR,->,ARTCO2
53,TPR,->,BP
54,PCWP,->,LVEDVOLUME
55,PCWP,->,CVP
56,INSUFFANESTH,->,MINVOLSET
57,INSUFFANESTH,->,DISCONNECT
58,INSUFFANESTH,->,ERRCAUTER
59,INSUFFANESTH,->,CATECHOL
60,SHUNT,->,VENTMACH
61,SHUNT,->,SAO2
62,PULMEMBOLUS,->,PAP
63,PULMEMBOLUS,->,SHUNT
64,SAO2,->,CATECHOL
65,SAO2,->,BP
