ID,Variable1,Dependency,Variable2
1,VENTLUNG,->,EXPCO2
2,VENTMACH,->,MINVOLSET
3,PRESS,->,KINKEDTUBE
4,PRESS,->,VENTTUBE
5,PRESS,->,PULMEMBOLUS
6,FIO2,->,PRESS
7,PVSAT,->,PAP
8,PVSAT,->,SAO2
9,HREKG,->,MINVOL
10,ERRCAUTER,->,LVFAILURE
11,HRBP,->,ERRLOWOUTPUT
12,STROKEVOLUME,->,CO
13,LVFAILURE,->,STROKEVOLUME
14,LVEDVOLUME,->,LVFAILURE
15,LVEDVOLUME,->,HYPOVOLEMIA
16,LVEDVOLUME,->,PCWP
17,LVEDVOLUME,->,INSUFFANESTH
18,LVEDVOLUME,->,CVP
19,HYPOVOLEMIA,->,FIO2
20,HYPOVOLEMIA,->,STROKEVOLUME
21,HYPOVOLEMIA,->,CATECHOL
22,HRSAT,->,HREKG
23,HRSAT,->,ERRCAUTER
24,HISTORY,->,LVFAILURE
25,PAP,->,INTUBATION
26,PAP,->,PULMEMBOLUS
27,INTUBATION,->,MINVOL
28,INTUBATION,->,SHUNT
29,VENTTUBE,->,DISCONNECT
30,VENTTUBE,->,VENTMACH
31,VENTTUBE,->,MINVOL
32,VENTALV,->,VENTLUNG
33,VENTALV,->,MINVOL
34,CATECHOL,->,KINKEDTUBE
35,CATECHOL,->,ARTCO2
36,CATECHOL,->,HR
37,ARTCO2,->,VENTALV
38,HR,->,HRBP
39,HR,->,HRSAT
40,HR,->,CO
41,BP,->,KINKEDTUBE
42,TPR,->,LVFAILURE
43,TPR,->,CATECHOL
44,TPR,->,BP
45,TPR,->,PULMEMBOLUS
46,INSUFFANESTH,->,CATECHOL
47,SHUNT,->,PULMEMBOLUS
48,SAO2,->,PRESS
49,SAO2,->,LVEDVOLUME
50,SAO2,->,ANAPHYLAXIS
51,SAO2,->,CATECHOL
