ID,Variable1,Dependency,Variable2
1,VENTLUNG,->,PVSAT
2,VENTLUNG,->,EXPCO2
3,VENTLUNG,->,PAP
4,VENTLUNG,->,VENTALV
5,VENTLUNG,->,HR
6,VENTLUNG,->,SHUNT
7,MINVOLSET,->,KINKEDTUBE
8,MINVOLSET,->,PCWP
9,DISCONNECT,->,VENTTUBE
10,DISCONNECT,->,ARTCO2
11,DISCONNECT,->,INSUFFANESTH
12,DISCONNECT,->,SHUNT
13,VENTMACH,->,MINVOLSET
14,VENTMACH,->,SAO2
15,PRESS,->,KINKEDTUBE
16,PRESS,->,ARTCO2
17,PRESS,->,CVP
18,FIO2,->,MINVOLSET
19,PVSAT,->,HRSAT
20,PVSAT,->,SAO2
21,HREKG,->,PVSAT
22,HREKG,->,ERRLOWOUTPUT
23,HREKG,->,VENTTUBE
24,ERRCAUTER,->,MINVOLSET
25,ERRCAUTER,->,HRSAT
26,ERRCAUTER,->,HISTORY
27,ERRLOWOUTPUT,->,HRBP
28,ERRLOWOUTPUT,->,STROKEVOLUME
29,STROKEVOLUME,->,CO
30,LVFAILURE,->,STROKEVOLUME
31,LVFAILURE,->,LVEDVOLUME
32,LVFAILURE,->,HISTORY
33,LVEDVOLUME,->,BP
34,LVEDVOLUME,->,PCWP
35,LVEDVOLUME,->,CVP
36,HYPOVOLEMIA,->,STROKEVOLUME
37,HYPOVOLEMIA,->,LVEDVOLUME
38,HYPOVOLEMIA,->,SAO2
39,HISTORY,->,PRESS
40,PAP,->,ERRLOWOUTPUT
41,INTUBATION,->,VENTLUNG
42,INTUBATION,->,PRESS
43,INTUBATION,->,HRBP
44,INTUBATION,->,SHUNT
45,VENTTUBE,->,VENTLUNG
46,VENTTUBE,->,VENTMACH
47,VENTTUBE,->,PRESS
48,VENTTUBE,->,MINVOL
49,VENTALV,->,MINVOL
50,VENTALV,->,ARTCO2
51,CATECHOL,->,ARTCO2
52,CATECHOL,->,HR
53,ARTCO2,->,EXPCO2
54,HR,->,HREKG
55,HR,->,HRBP
56,HR,->,KINKEDTUBE
57,HR,->,CO
58,HR,->,SAO2
59,BP,->,VENTLUNG
60,BP,->,HYPOVOLEMIA
61,TPR,->,KINKEDTUBE
62,TPR,->,HRSAT
63,TPR,->,CATECHOL
64,TPR,->,BP
65,INSUFFANESTH,->,HREKG
66,INSUFFANESTH,->,CATECHOL
67,INSUFFANESTH,->,CVP
68,SHUNT,->,VENTALV
69,CVP,->,PVSAT
70,SAO2,->,ERRCAUTER
