ID,Variable1,Dependency,Variable2
1,VENTLUNG,->,DISCONNECT
2,VENTLUNG,->,EXPCO2
3,VENTLUNG,->,VENTTUBE
4,VENTLUNG,->,TPR
5,MINVOLSET,->,INSUFFANESTH
6,VENTMACH,->,MINVOLSET
7,VENTMACH,->,ERRLOWOUTPUT
8,PRESS,->,CVP
9,FIO2,->,KINKEDTUBE
10,PVSAT,->,SAO2
11,HREKG,->,ERRCAUTER
12,HREKG,->,HRSAT
13,ERRCAUTER,->,LVFAILURE
14,HRBP,->,CATECHOL
15,ERRLOWOUTPUT,->,HRBP
16,KINKEDTUBE,->,VENTLUNG
17,KINKEDTUBE,->,PRESS
18,KINKEDTUBE,->,BP
19,STROKEVOLUME,->,PULMEMBOLUS
20,LVFAILURE,->,LVEDVOLUME
21,LVFAILURE,->,HISTORY
22,LVEDVOLUME,->,HYPOVOLEMIA
23,LVEDVOLUME,->,PCWP
24,LVEDVOLUME,->,CVP
25,HYPOVOLEMIA,->,BP
26,HYPOVOLEMIA,->,PULMEMBOLUS
27,HRSAT,->,HR
28,HISTORY,->,STROKEVOLUME
29,INTUBATION,->,VENTLUNG
30,INTUBATION,->,PRESS
31,INTUBATION,->,CO
32,INTUBATION,->,SHUNT
33,VENTTUBE,->,VENTMACH
34,VENTTUBE,->,PRESS
35,VENTTUBE,->,MINVOL
36,VENTTUBE,->,HISTORY
37,VENTTUBE,->,SAO2
38,VENTALV,->,VENTLUNG
39,VENTALV,->,PVSAT
40,VENTALV,->,MINVOL
41,VENTALV,->,INTUBATION
42,ARTCO2,->,VENTALV
43,ARTCO2,->,CATECHOL
44,HR,->,HRBP
45,CO,->,HREKG
46,CO,->,STROKEVOLUME
47,CO,->,HR
48,BP,->,ERRLOWOUTPUT
49,BP,->,PAP
50,TPR,->,PVSAT
51,TPR,->,BP
52,PCWP,->,FIO2
53,PCWP,->,HISTORY
54,INSUFFANESTH,->,CATECHOL
55,SHUNT,->,HRSAT
56,PULMEMBOLUS,->,EXPCO2
57,PULMEMBOLUS,->,PAP
58,PULMEMBOLUS,->,SHUNT
59,CVP,->,INSUFFANESTH
60,SAO2,->,BP
