ID,Variable1,Dependency,Variable2
1,VENTLUNG,->,EXPCO2
2,VENTLUNG,->,VENTTUBE
3,VENTLUNG,->,INSUFFANESTH
4,VENTLUNG,->,CVP
5,MINVOLSET,->,VENTMACH
6,MINVOLSET,->,FIO2
7,MINVOLSET,->,HRSAT
8,DISCONNECT,->,VENTTUBE
9,VENTMACH,->,VENTTUBE
10,VENTMACH,->,CATECHOL
11,EXPCO2,->,PRESS
12,HREKG,->,KINKEDTUBE
13,ERRLOWOUTPUT,->,HRBP
14,MINVOL,->,VENTALV
15,KINKEDTUBE,->,VENTLUNG
16,KINKEDTUBE,->,PRESS
17,KINKEDTUBE,->,SHUNT
18,STROKEVOLUME,->,PRESS
19,STROKEVOLUME,->,HYPOVOLEMIA
20,STROKEVOLUME,->,SHUNT
21,LVEDVOLUME,->,PCWP
22,LVEDVOLUME,->,CVP
23,HYPOVOLEMIA,->,LVEDVOLUME
24,HYPOVOLEMIA,->,VENTTUBE
25,HRSAT,->,VENTTUBE
26,PAP,->,TPR
27,PAP,->,PCWP
28,PAP,->,INSUFFANESTH
29,INTUBATION,->,HYPOVOLEMIA
30,VENTALV,->,VENTLUNG
31,VENTALV,->,INTUBATION
32,VENTALV,->,ARTCO2
33,ARTCO2,->,MINVOLSET
34,ARTCO2,->,ERRLOWOUTPUT
35,ARTCO2,->,PAP
36,HR,->,HREKG
37,HR,->,HRBP
38,HR,->,MINVOL
39,HR,->,HRSAT
40,HR,->,CATECHOL
41,HR,->,CO
42,CO,->,STROKEVOLUME
43,CO,->,BP
44,TPR,->,CATECHOL
45,TPR,->,BP
46,TPR,->,SAO2
47,PCWP,->,PVSAT
48,INSUFFANESTH,->,HYPOVOLEMIA
49,SAO2,->,PVSAT
50,SAO2,->,EXPCO2
51,SAO2,->,HISTORY
