ID,Variable1,Dependency,Variable2
1,VENTLUNG,->,EXPCO2
2,MINVOLSET,->,FIO2
3,DISCONNECT,->,VENTTUBE
4,VENTMACH,->,PULMEMBOLUS
5,PRESS,->,ANAPHYLAXIS
6,PRESS,->,HR
7,PVSAT,->,DISCONNECT
8,PVSAT,->,STROKEVOLUME
9,PVSAT,->,INSUFFANESTH
10,PVSAT,->,SAO2
11,HREKG,->,ERRCAUTER
12,ERRLOWOUTPUT,->,HRBP
13,STROKEVOLUME,->,CO
14,LVFAILURE,->,HISTORY
15,LVEDVOLUME,->,LVFAILURE
16,LVEDVOLUME,->,HYPOVOLEMIA
17,LVEDVOLUME,->,PAP
18,LVEDVOLUME,->,PCWP
19,LVEDVOLUME,->,CVP
20,HRSAT,->,MINVOLSET
21,HRSAT,->,HREKG
22,HRSAT,->,CATECHOL
23,ANAPHYLAXIS,->,INSUFFANESTH
24,INTUBATION,->,PRESS
25,INTUBATION,->,KINKEDTUBE
26,INTUBATION,->,INSUFFANESTH
27,INTUBATION,->,SHUNT
28,VENTTUBE,->,VENTMACH
29,VENTTUBE,->,PRESS
30,VENTTUBE,->,LVEDVOLUME
31,VENTALV,->,VENTLUNG
32,VENTALV,->,PVSAT
33,VENTALV,->,MINVOL
34,VENTALV,->,PAP
35,CATECHOL,->,TPR
36,CATECHOL,->,PULMEMBOLUS
37,ARTCO2,->,EXPCO2
38,ARTCO2,->,VENTALV
39,HR,->,HRBP
40,HR,->,HRSAT
41,HR,->,PAP
42,HR,->,CO
43,HR,->,INSUFFANESTH
44,TPR,->,KINKEDTUBE
45,TPR,->,STROKEVOLUME
46,TPR,->,ANAPHYLAXIS
47,TPR,->,BP
48,PCWP,->,EXPCO2
49,PULMEMBOLUS,->,ERRLOWOUTPUT
