ID,Variable1,Dependency,Variable2
1,VENTLUNG,->,FIO2
2,VENTLUNG,->,VENTALV
3,VENTLUNG,->,BP
4,MINVOLSET,->,VENTMACH
5,DISCONNECT,->,PAP
6,DISCONNECT,->,VENTTUBE
7,VENTMACH,->,LVEDVOLUME
8,VENTMACH,->,VENTTUBE
9,PVSAT,->,SAO2
10,EXPCO2,->,VENTLUNG
11,EXPCO2,->,HYPOVOLEMIA
12,HREKG,->,ERRCAUTER
13,HREKG,->,HRSAT
14,ERRCAUTER,->,LVEDVOLUME
15,ERRLOWOUTPUT,->,PRESS
16,ERRLOWOUTPUT,->,HRBP
17,MINVOL,->,PVSAT
18,MINVOL,->,VENTTUBE
19,KINKEDTUBE,->,VENTLUNG
20,KINKEDTUBE,->,HR
21,LVFAILURE,->,STROKEVOLUME
22,LVEDVOLUME,->,ERRLOWOUTPUT
23,LVEDVOLUME,->,HYPOVOLEMIA
24,LVEDVOLUME,->,HISTORY
25,LVEDVOLUME,->,PAP
26,LVEDVOLUME,->,PCWP
27,LVEDVOLUME,->,CVP
28,HYPOVOLEMIA,->,STROKEVOLUME
29,HISTORY,->,LVFAILURE
30,PAP,->,SAO2
31,INTUBATION,->,FIO2
32,INTUBATION,->,EXPCO2
33,INTUBATION,->,SHUNT
34,VENTTUBE,->,PRESS
35,VENTALV,->,MINVOL
36,VENTALV,->,ARTCO2
37,CATECHOL,->,HRSAT
38,CATECHOL,->,TPR
39,ARTCO2,->,LVFAILURE
40,ARTCO2,->,PAP
41,HR,->,HREKG
42,HR,->,HRBP
43,HR,->,VENTALV
44,HR,->,CATECHOL
45,HR,->,CO
46,CO,->,LVEDVOLUME
47,CO,->,INTUBATION
48,CO,->,BP
49,CO,->,CVP
50,TPR,->,EXPCO2
51,TPR,->,BP
52,PCWP,->,VENTLUNG
53,PCWP,->,CATECHOL
54,INSUFFANESTH,->,FIO2
55,INSUFFANESTH,->,LVEDVOLUME
