ID,Variable1,Dependency,Variable2
1,VENTLUNG,->,MINVOLSET
2,VENTLUNG,->,EXPCO2
3,VENTLUNG,->,MINVOL
4,PRESS,->,VENTALV
5,PVSAT,->,VENTALV
6,PVSAT,->,SAO2
7,ERRCAUTER,->,HREKG
8,HRBP,->,ERRLOWOUTPUT
9,HRBP,->,PAP
10,MINVOL,->,ANAPHYLAXIS
11,STROKEVOLUME,->,CO
12,LVFAILURE,->,STROKEVOLUME
13,LVFAILURE,->,HISTORY
14,LVEDVOLUME,->,LVFAILURE
15,LVEDVOLUME,->,HYPOVOLEMIA
16,LVEDVOLUME,->,BP
17,LVEDVOLUME,->,PCWP
18,HYPOVOLEMIA,->,STROKEVOLUME
19,HRSAT,->,ERRCAUTER
20,HRSAT,->,ANAPHYLAXIS
21,HRSAT,->,HR
22,HISTORY,->,FIO2
23,PAP,->,SAO2
24,INTUBATION,->,PRESS
25,INTUBATION,->,KINKEDTUBE
26,INTUBATION,->,BP
27,VENTTUBE,->,VENTMACH
28,VENTALV,->,VENTLUNG
29,VENTALV,->,ARTCO2
30,CATECHOL,->,TPR
31,ARTCO2,->,VENTTUBE
32,HR,->,HREKG
33,HR,->,HRBP
34,HR,->,CATECHOL
35,HR,->,CO
36,CO,->,BP
37,BP,->,DISCONNECT
38,BP,->,SAO2
39,TPR,->,ANAPHYLAXIS
40,TPR,->,BP
41,TPR,->,PULMEMBOLUS
42,INSUFFANESTH,->,BP
43,SHUNT,->,INTUBATION
44,PULMEMBOLUS,->,PAP
45,PULMEMBOLUS,->,SHUNT
46,CVP,->,KINKEDTUBE
47,CVP,->,LVEDVOLUME
48,CVP,->,VENTALV
