ID,Variable1,Dependency,Variable2
1,VENTLUNG,->,EXPCO2
2,MINVOLSET,->,VENTMACH
3,VENTMACH,->,INTUBATION
4,VENTMACH,->,VENTTUBE
5,PRESS,->,ANAPHYLAXIS
6,PRESS,->,INSUFFANESTH
7,FIO2,->,PVSAT
8,PVSAT,->,SAO2
9,HREKG,->,PVSAT
10,HREKG,->,HRSAT
11,HRBP,->,ERRLOWOUTPUT
12,KINKEDTUBE,->,VENTLUNG
13,STROKEVOLUME,->,FIO2
14,STROKEVOLUME,->,CO
15,LVFAILURE,->,STROKEVOLUME
16,LVFAILURE,->,HISTORY
17,LVEDVOLUME,->,LVFAILURE
18,LVEDVOLUME,->,PCWP
19,LVEDVOLUME,->,CVP
20,HYPOVOLEMIA,->,STROKEVOLUME
21,HYPOVOLEMIA,->,LVEDVOLUME
22,HRSAT,->,ERRCAUTER
23,ANAPHYLAXIS,->,INTUBATION
24,INTUBATION,->,VENTLUNG
25,INTUBATION,->,SHUNT
26,VENTTUBE,->,VENTLUNG
27,VENTTUBE,->,DISCONNECT
28,VENTTUBE,->,PRESS
29,VENTALV,->,VENTLUNG
30,VENTALV,->,PVSAT
31,VENTALV,->,MINVOL
32,CATECHOL,->,TPR
33,ARTCO2,->,VENTALV
34,HR,->,HREKG
35,HR,->,HRBP
36,HR,->,CATECHOL
37,CO,->,HR
38,CO,->,BP
39,TPR,->,BP
40,PCWP,->,PULMEMBOLUS
41,PULMEMBOLUS,->,PAP
42,PULMEMBOLUS,->,SHUNT
