ID,Variable1,Dependency,Variable2
1,MINVOLSET,->,HRBP
2,MINVOLSET,->,HYPOVOLEMIA
3,DISCONNECT,->,VENTTUBE
4,VENTMACH,->,MINVOLSET
5,VENTMACH,->,PAP
6,VENTMACH,->,VENTTUBE
7,PRESS,->,KINKEDTUBE
8,PRESS,->,HISTORY
9,PRESS,->,VENTTUBE
10,FIO2,->,PVSAT
11,FIO2,->,INTUBATION
12,FIO2,->,INSUFFANESTH
13,PVSAT,->,PAP
14,PVSAT,->,SAO2
15,EXPCO2,->,VENTLUNG
16,EXPCO2,->,CO
17,HREKG,->,HRSAT
18,HRBP,->,ERRLOWOUTPUT
19,HRBP,->,INTUBATION
20,MINVOL,->,ERRLOWOUTPUT
21,MINVOL,->,VENTALV
22,KINKEDTUBE,->,HYPOVOLEMIA
23,STROKEVOLUME,->,CO
24,LVFAILURE,->,PRESS
25,LVFAILURE,->,STROKEVOLUME
26,LVEDVOLUME,->,INTUBATION
27,LVEDVOLUME,->,BP
28,LVEDVOLUME,->,PCWP
29,HYPOVOLEMIA,->,CO
30,HRSAT,->,ERRCAUTER
31,PAP,->,CO
32,INTUBATION,->,MINVOL
33,VENTTUBE,->,VENTLUNG
34,VENTTUBE,->,ARTCO2
35,VENTALV,->,EXPCO2
36,VENTALV,->,SAO2
37,CATECHOL,->,HR
38,ARTCO2,->,EXPCO2
39,ARTCO2,->,CATECHOL
40,ARTCO2,->,TPR
41,HR,->,HREKG
42,HR,->,ERRCAUTER
43,HR,->,HRBP
44,HR,->,CO
45,HR,->,PCWP
46,BP,->,CO
47,BP,->,INSUFFANESTH
48,TPR,->,KINKEDTUBE
49,TPR,->,HISTORY
50,TPR,->,CATECHOL
51,PCWP,->,HYPOVOLEMIA
52,PCWP,->,INSUFFANESTH
53,INSUFFANESTH,->,ERRLOWOUTPUT
54,SHUNT,->,INTUBATION
55,SHUNT,->,ARTCO2
56,SHUNT,->,HR
57,SHUNT,->,CVP
58,CVP,->,LVFAILURE
59,CVP,->,LVEDVOLUME
60,CVP,->,TPR
61,SAO2,->,BP
