ID,Variable1,Dependency,Variable2
1,VENTLUNG,->,MINVOLSET
2,VENTLUNG,->,ERRCAUTER
3,VENTLUNG,->,VENTTUBE
4,VENTLUNG,->,SHUNT
5,MINVOLSET,->,PVSAT
6,VENTMACH,->,VENTTUBE
7,FIO2,->,DISCONNECT
8,FIO2,->,SHUNT
9,PVSAT,->,SAO2
10,ERRCAUTER,->,HRSAT
11,HRBP,->,PRESS
12,HRBP,->,ERRLOWOUTPUT
13,MINVOL,->,VENTMACH
14,KINKEDTUBE,->,BP
15,STROKEVOLUME,->,VENTMACH
16,STROKEVOLUME,->,ANAPHYLAXIS
17,LVFAILURE,->,LVEDVOLUME
18,LVFAILURE,->,HISTORY
19,LVFAILURE,->,CATECHOL
20,LVEDVOLUME,->,HYPOVOLEMIA
21,LVEDVOLUME,->,VENTALV
22,LVEDVOLUME,->,PCWP
23,LVEDVOLUME,->,CVP
24,HRSAT,->,HREKG
25,INTUBATION,->,DISCONNECT
26,INTUBATION,->,PRESS
27,INTUBATION,->,VENTTUBE
28,INTUBATION,->,VENTALV
29,INTUBATION,->,TPR
30,VENTTUBE,->,PRESS
31,VENTALV,->,VENTLUNG
32,VENTALV,->,VENTMACH
33,VENTALV,->,ANAPHYLAXIS
34,VENTALV,->,ARTCO2
35,ARTCO2,->,EXPCO2
36,HR,->,HRBP
37,HR,->,HRSAT
38,HR,->,ANAPHYLAXIS
39,HR,->,CO
40,HR,->,TPR
41,HR,->,PULMEMBOLUS
42,CO,->,FIO2
43,CO,->,BP
44,TPR,->,FIO2
45,TPR,->,BP
46,TPR,->,INSUFFANESTH
47,INSUFFANESTH,->,VENTTUBE
48,PULMEMBOLUS,->,MINVOL
49,PULMEMBOLUS,->,STROKEVOLUME
50,PULMEMBOLUS,->,LVFAILURE
51,PULMEMBOLUS,->,PAP
52,PULMEMBOLUS,->,BP
53,PULMEMBOLUS,->,SHUNT
54,SAO2,->,BP
