ID,Variable1,Dependency,Variable2
1,VENTLUNG,->,EXPCO2
2,VENTLUNG,->,VENTALV
3,MINVOLSET,->,MINVOL
4,MINVOLSET,->,VENTTUBE
5,MINVOLSET,->,HR
6,DISCONNECT,->,VENTTUBE
7,DISCONNECT,->,TPR
8,VENTMACH,->,HR
9,PRESS,->,VENTLUNG
10,PVSAT,->,SAO2
11,EXPCO2,->,FIO2
12,HREKG,->,ERRCAUTER
13,HREKG,->,HRSAT
14,HREKG,->,HISTORY
15,HRBP,->,ERRLOWOUTPUT
16,HRBP,->,VENTTUBE
17,ERRLOWOUTPUT,->,FIO2
18,ERRLOWOUTPUT,->,SHUNT
19,KINKEDTUBE,->,PRESS
20,KINKEDTUBE,->,PVSAT
21,KINKEDTUBE,->,HRSAT
22,LVFAILURE,->,HISTORY
23,LVFAILURE,->,CO
24,LVEDVOLUME,->,ERRLOWOUTPUT
25,LVEDVOLUME,->,LVFAILURE
26,LVEDVOLUME,->,VENTTUBE
27,LVEDVOLUME,->,CVP
28,HYPOVOLEMIA,->,PVSAT
29,HYPOVOLEMIA,->,STROKEVOLUME
30,HYPOVOLEMIA,->,PCWP
31,HRSAT,->,ERRCAUTER
32,HRSAT,->,INSUFFANESTH
33,HISTORY,->,MINVOL
34,INTUBATION,->,SHUNT
35,VENTTUBE,->,PRESS
36,VENTALV,->,MINVOL
37,VENTALV,->,INTUBATION
38,VENTALV,->,CATECHOL
39,VENTALV,->,ARTCO2
40,CATECHOL,->,HR
41,ARTCO2,->,PVSAT
42,ARTCO2,->,EXPCO2
43,ARTCO2,->,INSUFFANESTH
44,ARTCO2,->,SHUNT
45,HR,->,HREKG
46,HR,->,HRBP
47,HR,->,PAP
48,HR,->,CO
49,HR,->,TPR
50,CO,->,STROKEVOLUME
51,CO,->,BP
52,TPR,->,BP
53,PCWP,->,VENTTUBE
54,PCWP,->,INSUFFANESTH
55,PCWP,->,SAO2
56,CVP,->,HR
57,SAO2,->,CATECHOL
58,SAO2,->,TPR
