ID,Variable1,Dependency,Variable2
1,Victimisation,->,Stress
2,Victimisation,->,ViolentThoughts
3,Impulsivity,->,PCLRfacet3
4,Impulsivity,->,BPD
5,Impulsivity,->,AggressionDL
6,PCLRfactor2,->,ASPD
7,ASPD,->,Impulsivity
8,GangMember,->,CriminalNetwork
9,NegativeAttitude,->,ComplianceWithSupervision
10,NegativeAttitude,->,AttitudeDL
11,CriminalAttitude,->,AttitudeDL
12,SymptomsOfMentalIllness,->,Anxiety
13,RefuseFailToAttendTherapy,->,DrugTreatmentGivenRFAT
14,RefuseFailToAttendTherapy,->,AngerManagementGivenRFAT
15,RefuseFailToAttendTherapy,->,PsychiatricTreatmentGivenRFAT
16,CannabisBeforePrisonSentence,->,CannabisDuringPrisonSentence
17,CannabisBeforePrisonSentence,->,CannabisAfterRelease
18,CocaineBeforePrisonSentence,->,CocaineAfterRelease
19,EcstasyBeforePrisonSentence,->,EcstasyDuringPrisonSentence
20,CannabisDuringPrisonSentence,->,CannabisDependence
21,CocaineDuringPrisonSentence,->,CocaineBeforePrisonSentence
22,CannabisAfterRelease,->,CannabisPT
23,CocaineAfterRelease,->,CocainePT
24,EcstasyAfterRelease,->,EcstasyBeforePrisonSentence
25,EcstasyAfterRelease,->,EcstasyPT
26,EcstasyDependence,->,AnyDrugDependence
27,AnyDrugDependence,->,Education
28,CannabisDependence,->,AnyDrugDependence
29,CocaineDependence,->,CocaineDuringPrisonSentence
30,CocaineDependence,->,AnyDrugDependence
31,DrugTreatment,->,ProblematicLifeEvents
32,DrugTreatment,->,DrugTreatmentGivenRFAT
33,AlcoholTreatment,->,AlcoholTreatmentGivenRFAT
34,EcstasyPT,->,SubstanceUse
35,CannabisPT,->,SubstanceUse
36,CocainePT,->,SubstanceUse
37,SubstanceUse,->,SubstanceMisuseDL
38,SubstanceUse,->,HazardousDrinkingPT
39,Violence,->,prioracq
40,Violence,->,PriorViolentConvictions
41,Violence,->,pclrscore
42,Violence,->,ViolentConvictions
43,ResponsivenessToTreatment,->,PCLRfactor1
44,ResponsivenessToTreatment,->,ResponseToTreatGivenAlcDep
45,ResponsivenessToTreatment,->,ResponseToTreatGivenDrugDep
46,Anger,->,AngerPT
47,HazardousDrinkingPT,->,HazardousDrinkingAfterRelease
48,HazardousDrinkingPT,->,AlcoholDependence
49,AngerManagement,->,AngerManagementGivenRFAT
50,AttitudeDL,->,GangMember
51,AggressionDL,->,Gender
52,SocialProtectiveObs,->,LivingCircumstances
53,SocialProtectiveObs,->,SocialWithdraw
54,ViolentConvictionsRate,->,ViolentConvRateGivenProt
55,Depression,->,DepressionPT
56,DepressionPT,->,MentalIllnessSymptomCount
57,Anxiety,->,CriminalFamilyBackground
58,Anxiety,->,AnxietyPT
59,AnxietyPT,->,FinancialDifficulties
60,AnxietyPT,->,MentalIllnessSymptomCount
61,ThoughtInsertionPT,->,ThoughtInsertion
62,HallucinationsPT,->,SymptomsOfMentalIllness
63,HallucinationsPT,->,Hallucinations
64,StrangeExperiences,->,Depression
65,StrangeExperiences,->,StrangeExperiencesPT
66,ParanoidDelusionsPT,->,ParanoidDelusions
67,PsychiatricTreatment,->,PsychiatricTreatmentGivenRFAT
68,PsychiatricTreatmentGivenRFAT,->,FinancialDifficulties
69,PsychiatricTreatmentGivenRFAT,->,DepressionPT
70,PsychiatricTreatmentGivenRFAT,->,AnxietyPT
71,PsychiatricTreatmentGivenRFAT,->,StrangeExperiencesPT
72,MentalIllnessSymptomCount,->,ThoughtInsertionPT
73,MentalIllnessSymptomCount,->,ParanoidDelusionsPT
74,MentalIllnessSymptomCount,->,MentalIllnessDL
