ID,Variable1,Dependency,Variable2
1,PCLRfacet3,->,EmploymentOrTraining
2,ViolentThoughts,->,pclrscore
3,Impulsivity,->,DomesticStability
4,BPD,->,EcstasyDuringPrisonSentence
5,ASPD,->,Impulsivity
6,ASPD,->,PCLRfactor2
7,CriminalNetwork,->,Gender
8,CriminalNetwork,->,CriminalFamilyBackground
9,CriminalNetwork,->,CriminalAttitude
10,RefuseFailToAttendTherapy,->,Stress
11,RefuseFailToAttendTherapy,->,DrugTreatmentGivenRFAT
12,RefuseFailToAttendTherapy,->,AngerManagementGivenRFAT
13,HazardousDrinkingAfterRelease,->,AlcoholDependence
14,CannabisBeforePrisonSentence,->,CannabisDuringPrisonSentence
15,CocaineBeforePrisonSentence,->,CocaineDuringPrisonSentence
16,EcstasyBeforePrisonSentence,->,Stress
17,CocaineDuringPrisonSentence,->,TimeAtRisk
18,CannabisAfterRelease,->,CannabisBeforePrisonSentence
19,CannabisAfterRelease,->,CannabisPT
20,CocaineAfterRelease,->,CocaineBeforePrisonSentence
21,CocaineAfterRelease,->,CocainePT
22,EcstasyAfterRelease,->,PCLRfacet3
23,EcstasyAfterRelease,->,EcstasyBeforePrisonSentence
24,EcstasyAfterRelease,->,EcstasyPT
25,AnyDrugDependence,->,EcstasyDependence
26,CannabisDependence,->,AnyDrugDependence
27,CocaineDependence,->,ProblematicLifeEvents
28,CocaineDependence,->,AnyDrugDependence
29,DrugTreatment,->,PCLRfactor1
30,DrugTreatment,->,DrugTreatmentGivenRFAT
31,AlcoholTreatmentGivenRFAT,->,AlcoholTreatment
32,DrugTreatmentGivenRFAT,->,EcstasyPT
33,EcstasyPT,->,AbilityToCope
34,CocainePT,->,AlcoholTreatmentGivenRFAT
35,SubstanceUse,->,SubstanceMisuseDL
36,SubstanceMisuseDL,->,ViolentThoughts
37,Violence,->,Victimisation
38,Violence,->,prioracq
39,Violence,->,PriorViolentConvictions
40,ViolentConvictions,->,Violence
41,ResponsivenessToTreatment,->,ResponseToTreatGivenAlcDep
42,ResponsivenessToTreatment,->,ResponseToTreatGivenDrugDep
43,Anger,->,AngerPT
44,AngerPT,->,Education
45,HazardousDrinkingPT,->,HazardousDrinkingAfterRelease
46,HazardousDrinkingPT,->,SubstanceUse
47,AngerManagement,->,AngerManagementGivenRFAT
48,AttitudeDL,->,NegativeAttitude
49,SocialWithdraw,->,SocialProtectiveObs
50,ViolentConvictionsRate,->,GangMember
51,ViolentConvictionsRate,->,ViolentConvRateGivenProt
52,Depression,->,CannabisDuringPrisonSentence
53,Depression,->,DepressionPT
54,Anxiety,->,AnxietyPT
55,Anxiety,->,MentalIllnessSymptomCount
56,AnxietyPT,->,FinancialDifficulties
57,ThoughtInsertionPT,->,SymptomsOfMentalIllness
58,ThoughtInsertionPT,->,ThoughtInsertion
59,Hallucinations,->,HallucinationsPT
60,StrangeExperiences,->,StrangeExperiencesPT
61,ParanoidDelusionsPT,->,ParanoidDelusions
62,PsychiatricTreatment,->,ComplianceWithSupervision
63,PsychiatricTreatment,->,RefuseFailToAttendTherapy
64,PsychiatricTreatment,->,PsychiatricTreatmentGivenRFAT
65,PsychiatricTreatmentGivenRFAT,->,AbilityToCope
66,PsychiatricTreatmentGivenRFAT,->,BPD
67,PsychiatricTreatmentGivenRFAT,->,RefuseFailToAttendTherapy
68,MentalIllnessSymptomCount,->,ParanoidDelusionsPT
69,MentalIllnessSymptomCount,->,MentalIllnessDL
70,MentalIllnessDL,->,AggressionDL
