ID,Variable1,Dependency,Variable2
1,ViolentThoughts,->,CriminalNetwork
2,Impulsivity,->,PCLRfacet3
3,Impulsivity,->,AggressionDL
4,PCLRfactor2,->,ASPD
5,ASPD,->,EmploymentOrTraining
6,DomesticStability,->,ViolentThoughts
7,GangMember,->,AbilityToCope
8,CriminalAttitude,->,AttitudeDL
9,RefuseFailToAttendTherapy,->,DrugTreatmentGivenRFAT
10,RefuseFailToAttendTherapy,->,AngerManagementGivenRFAT
11,CannabisDuringPrisonSentence,->,CannabisBeforePrisonSentence
12,CannabisDuringPrisonSentence,->,CannabisAfterRelease
13,CannabisDuringPrisonSentence,->,CannabisDependence
14,CocaineDuringPrisonSentence,->,CocaineBeforePrisonSentence
15,CannabisAfterRelease,->,Gender
16,CannabisAfterRelease,->,CannabisBeforePrisonSentence
17,CannabisAfterRelease,->,CannabisPT
18,CocaineAfterRelease,->,Victimisation
19,CocaineAfterRelease,->,CocainePT
20,EcstasyAfterRelease,->,EcstasyPT
21,AnyDrugDependence,->,Stress
22,AnyDrugDependence,->,prioracq
23,AnyDrugDependence,->,CriminalAttitude
24,AnyDrugDependence,->,EcstasyDependence
25,CannabisDependence,->,AnyDrugDependence
26,CocaineDependence,->,FinancialDifficulties
27,CocaineDependence,->,AnyDrugDependence
28,AlcoholDependence,->,CriminalFamilyBackground
29,DrugTreatment,->,DrugTreatmentGivenRFAT
30,AlcoholTreatment,->,AlcoholTreatmentGivenRFAT
31,DrugTreatmentGivenRFAT,->,ProblematicLifeEvents
32,DrugTreatmentGivenRFAT,->,EcstasyPT
33,EcstasyPT,->,SubstanceUse
34,SubstanceUse,->,HazardousDrinkingAfterRelease
35,SubstanceUse,->,SubstanceMisuseDL
36,SubstanceMisuseDL,->,EcstasyBeforePrisonSentence
37,Violence,->,PriorViolentConvictions
38,Violence,->,DomesticStability
39,Violence,->,ViolentConvictions
40,Violence,->,ViolentConvictionsRate
41,ResponsivenessToTreatment,->,PCLRfactor1
42,ResponsivenessToTreatment,->,ResponseToTreatGivenAlcDep
43,ResponsivenessToTreatment,->,ResponseToTreatGivenDrugDep
44,AngerPT,->,Anger
45,HazardousDrinkingPT,->,SubstanceUse
46,AngerManagement,->,AngerManagementGivenRFAT
47,AttitudeDL,->,ComplianceWithSupervision
48,AttitudeDL,->,NegativeAttitude
49,AttitudeDL,->,HazardousDrinkingPT
50,SocialProtectiveObs,->,LivingCircumstances
51,SocialWithdraw,->,CriminalNetwork
52,SocialWithdraw,->,SocialProtectiveObs
53,ViolentConvictionsRate,->,ViolentConvRateGivenProt
54,DepressionPT,->,EcstasyDuringPrisonSentence
55,DepressionPT,->,Depression
56,DepressionPT,->,MentalIllnessSymptomCount
57,Anxiety,->,AnxietyPT
58,ThoughtInsertion,->,ThoughtInsertionPT
59,ThoughtInsertionPT,->,AngerPT
60,Hallucinations,->,HallucinationsPT
61,HallucinationsPT,->,BPD
62,StrangeExperiences,->,StrangeExperiencesPT
63,StrangeExperiencesPT,->,SymptomsOfMentalIllness
64,PsychiatricTreatment,->,ThoughtInsertionPT
65,PsychiatricTreatmentGivenRFAT,->,AbuseNeglectAsChild
66,PsychiatricTreatmentGivenRFAT,->,RefuseFailToAttendTherapy
67,PsychiatricTreatmentGivenRFAT,->,AlcoholDependence
68,PsychiatricTreatmentGivenRFAT,->,AnxietyPT
69,PsychiatricTreatmentGivenRFAT,->,HallucinationsPT
70,PsychiatricTreatmentGivenRFAT,->,PsychiatricTreatment
71,MentalIllnessSymptomCount,->,ParanoidDelusions
72,MentalIllnessSymptomCount,->,ParanoidDelusionsPT
73,MentalIllnessSymptomCount,->,PsychiatricTreatmentGivenRFAT
74,MentalIllnessSymptomCount,->,MentalIllnessDL
