ID,Variable1,Dependency,Variable2
1,AbilityToCope,->,EmploymentOrTraining
2,Stress,->,AbilityToCope
3,Stress,->,FinancialDifficulties
4,ViolentThoughts,->,CriminalNetwork
5,Impulsivity,->,PCLRfacet3
6,Impulsivity,->,BPD
7,Impulsivity,->,AggressionDL
8,AbuseNeglectAsChild,->,CriminalAttitude
9,ASPD,->,Impulsivity
10,ASPD,->,PCLRfactor2
11,ComplianceWithSupervision,->,CriminalFamilyBackground
12,NegativeAttitude,->,ComplianceWithSupervision
13,SymptomsOfMentalIllness,->,Anxiety
14,RefuseFailToAttendTherapy,->,ProblematicLifeEvents
15,RefuseFailToAttendTherapy,->,AlcoholDependence
16,RefuseFailToAttendTherapy,->,DrugTreatmentGivenRFAT
17,RefuseFailToAttendTherapy,->,AngerManagementGivenRFAT
18,RefuseFailToAttendTherapy,->,PsychiatricTreatmentGivenRFAT
19,HazardousDrinkingAfterRelease,->,HazardousDrinkingPT
20,CannabisBeforePrisonSentence,->,CannabisDuringPrisonSentence
21,CocaineBeforePrisonSentence,->,CocaineDuringPrisonSentence
22,CannabisAfterRelease,->,CannabisBeforePrisonSentence
23,CocaineAfterRelease,->,Victimisation
24,CocaineAfterRelease,->,CocaineBeforePrisonSentence
25,CocaineAfterRelease,->,CocainePT
26,EcstasyAfterRelease,->,EcstasyBeforePrisonSentence
27,EcstasyAfterRelease,->,EcstasyDuringPrisonSentence
28,EcstasyDependence,->,AnyDrugDependence
29,CannabisDependence,->,AnyDrugDependence
30,CocaineDependence,->,AnyDrugDependence
31,DrugTreatment,->,Gender
32,DrugTreatment,->,DrugTreatmentGivenRFAT
33,AlcoholTreatment,->,AlcoholTreatmentGivenRFAT
34,DrugTreatmentGivenRFAT,->,EcstasyAfterRelease
35,EcstasyPT,->,EcstasyAfterRelease
36,EcstasyPT,->,SubstanceUse
37,CannabisPT,->,CannabisAfterRelease
38,SubstanceUse,->,SubstanceMisuseDL
39,Violence,->,PriorViolentConvictions
40,Violence,->,CocaineBeforePrisonSentence
41,ViolentConvictions,->,Violence
42,ResponsivenessToTreatment,->,ResponseToTreatGivenAlcDep
43,ResponsivenessToTreatment,->,ResponseToTreatGivenDrugDep
44,ResponseToTreatGivenDrugDep,->,GangMember
45,AngerPT,->,Anger
46,HazardousDrinkingPT,->,AlcoholDependence
47,HazardousDrinkingPT,->,SubstanceUse
48,AngerManagement,->,AngerManagementGivenRFAT
49,AttitudeDL,->,NegativeAttitude
50,AttitudeDL,->,CriminalAttitude
51,SocialProtectiveObs,->,LivingCircumstances
52,SocialProtectiveObs,->,SocialWithdraw
53,SocialWithdraw,->,DomesticStability
54,ViolentConvictionsRate,->,ViolentConvRateGivenProt
55,ViolentConvRateGivenProt,->,ViolentConvictions
56,Depression,->,Gender
57,Depression,->,DepressionPT
58,Anxiety,->,AnxietyPT
59,ThoughtInsertion,->,ThoughtInsertionPT
60,ThoughtInsertionPT,->,MentalIllnessSymptomCount
61,Hallucinations,->,CocaineDependence
62,Hallucinations,->,HallucinationsPT
63,HallucinationsPT,->,SymptomsOfMentalIllness
64,StrangeExperiences,->,EcstasyBeforePrisonSentence
65,StrangeExperiencesPT,->,StrangeExperiences
66,ParanoidDelusionsPT,->,ParanoidDelusions
67,PsychiatricTreatment,->,PsychiatricTreatmentGivenRFAT
68,PsychiatricTreatmentGivenRFAT,->,DepressionPT
69,PsychiatricTreatmentGivenRFAT,->,ThoughtInsertionPT
70,MentalIllnessSymptomCount,->,ParanoidDelusionsPT
71,MentalIllnessSymptomCount,->,MentalIllnessDL
