ID,Variable1,Dependency,Variable2
1,ProblematicLifeEvents,->,AbilityToCope
2,ProblematicLifeEvents,->,Stress
3,ViolentThoughts,->,AggressionDL
4,Impulsivity,->,PCLRfacet3
5,Impulsivity,->,AggressionDL
6,AbuseNeglectAsChild,->,BPD
7,PCLRfactor2,->,ASPD
8,CriminalNetwork,->,CriminalFamilyBackground
9,CriminalNetwork,->,GangMember
10,CriminalFamilyBackground,->,Education
11,NegativeAttitude,->,ComplianceWithSupervision
12,NegativeAttitude,->,AttitudeDL
13,CriminalAttitude,->,AttitudeDL
14,RefuseFailToAttendTherapy,->,DrugTreatmentGivenRFAT
15,RefuseFailToAttendTherapy,->,AngerManagementGivenRFAT
16,RefuseFailToAttendTherapy,->,PsychiatricTreatmentGivenRFAT
17,HazardousDrinkingAfterRelease,->,CocaineBeforePrisonSentence
18,CannabisBeforePrisonSentence,->,CannabisDuringPrisonSentence
19,CannabisBeforePrisonSentence,->,CannabisAfterRelease
20,CocaineBeforePrisonSentence,->,CocaineDuringPrisonSentence
21,EcstasyBeforePrisonSentence,->,EcstasyDuringPrisonSentence
22,CannabisDuringPrisonSentence,->,EmploymentOrTraining
23,CannabisAfterRelease,->,CannabisPT
24,CocaineAfterRelease,->,CocaineBeforePrisonSentence
25,CocaineAfterRelease,->,CocainePT
26,EcstasyAfterRelease,->,EcstasyBeforePrisonSentence
27,EcstasyDependence,->,AnyDrugDependence
28,CannabisDependence,->,AnyDrugDependence
29,CocaineDependence,->,AnyDrugDependence
30,AlcoholDependence,->,Victimisation
31,DrugTreatment,->,DrugTreatmentGivenRFAT
32,AlcoholTreatment,->,AlcoholTreatmentGivenRFAT
33,EcstasyPT,->,EcstasyAfterRelease
34,EcstasyPT,->,SubstanceUse
35,CannabisPT,->,SubstanceUse
36,CocainePT,->,SubstanceUse
37,SubstanceUse,->,SubstanceMisuseDL
38,SubstanceUse,->,HazardousDrinkingPT
39,SubstanceMisuseDL,->,Gender
40,Violence,->,prioracq
41,Violence,->,PriorViolentConvictions
42,Violence,->,pclrscore
43,ViolentConvictions,->,Violence
44,ResponsivenessToTreatment,->,PCLRfactor1
45,ResponsivenessToTreatment,->,ResponseToTreatGivenDrugDep
46,ResponseToTreatGivenAlcDep,->,ResponsivenessToTreatment
47,Anger,->,AngerPT
48,AngerManagementGivenRFAT,->,AngerPT
49,HazardousDrinkingPT,->,HazardousDrinkingAfterRelease
50,HazardousDrinkingPT,->,AlcoholDependence
51,AngerManagement,->,AngerManagementGivenRFAT
52,SocialProtectiveObs,->,LivingCircumstances
53,SocialProtectiveObs,->,SocialWithdraw
54,SocialWithdraw,->,DomesticStability
55,SocialWithdraw,->,Depression
56,ViolentConvictionsRate,->,ViolentConvRateGivenProt
57,ViolentConvRateGivenProt,->,ViolentConvictions
58,Depression,->,DepressionPT
59,Anxiety,->,SymptomsOfMentalIllness
60,AnxietyPT,->,Anxiety
61,ThoughtInsertion,->,ThoughtInsertionPT
62,Hallucinations,->,HallucinationsPT
63,HallucinationsPT,->,ProblematicLifeEvents
64,HallucinationsPT,->,MentalIllnessSymptomCount
65,StrangeExperiences,->,FinancialDifficulties
66,StrangeExperiencesPT,->,StrangeExperiences
67,ParanoidDelusionsPT,->,ParanoidDelusions
68,PsychiatricTreatment,->,HallucinationsPT
69,PsychiatricTreatment,->,PsychiatricTreatmentGivenRFAT
70,PsychiatricTreatmentGivenRFAT,->,ThoughtInsertionPT
71,MentalIllnessSymptomCount,->,AnxietyPT
72,MentalIllnessSymptomCount,->,ParanoidDelusionsPT
73,MentalIllnessSymptomCount,->,MentalIllnessDL
