ID,Variable1,Dependency,Variable2
1,Impulsivity,->,PCLRfacet3
2,Impulsivity,->,AggressionDL
3,ASPD,->,Impulsivity
4,ASPD,->,PCLRfactor2
5,ASPD,->,GangMember
6,CriminalNetwork,->,CriminalFamilyBackground
7,CriminalNetwork,->,CriminalAttitude
8,Gender,->,DomesticStability
9,FinancialDifficulties,->,AbilityToCope
10,FinancialDifficulties,->,Victimisation
11,NegativeAttitude,->,ComplianceWithSupervision
12,CriminalAttitude,->,AttitudeDL
13,RefuseFailToAttendTherapy,->,CriminalNetwork
14,RefuseFailToAttendTherapy,->,AngerManagementGivenRFAT
15,HazardousDrinkingAfterRelease,->,ProblematicLifeEvents
16,CannabisBeforePrisonSentence,->,CannabisDuringPrisonSentence
17,CocaineBeforePrisonSentence,->,CocaineDuringPrisonSentence
18,EcstasyDuringPrisonSentence,->,EcstasyAfterRelease
19,CannabisAfterRelease,->,CannabisBeforePrisonSentence
20,CocaineAfterRelease,->,CocaineBeforePrisonSentence
21,CocaineAfterRelease,->,CocainePT
22,EcstasyAfterRelease,->,EcstasyBeforePrisonSentence
23,EcstasyAfterRelease,->,EcstasyPT
24,EcstasyDependence,->,AnyDrugDependence
25,AnyDrugDependence,->,Stress
26,AnyDrugDependence,->,CriminalNetwork
27,CannabisDependence,->,AnyDrugDependence
28,CocaineDependence,->,AnyDrugDependence
29,DrugTreatment,->,CannabisPT
30,AlcoholTreatment,->,AlcoholTreatmentGivenRFAT
31,DrugTreatmentGivenRFAT,->,DrugTreatment
32,DrugTreatmentGivenRFAT,->,EcstasyPT
33,CannabisPT,->,CannabisAfterRelease
34,CocainePT,->,SubstanceUse
35,SubstanceUse,->,SubstanceMisuseDL
36,SubstanceUse,->,HazardousDrinkingPT
37,Violence,->,pclrscore
38,ViolentConvictions,->,Violence
39,ResponsivenessToTreatment,->,ResponseToTreatGivenAlcDep
40,ResponsivenessToTreatment,->,ResponseToTreatGivenDrugDep
41,ResponsivenessToTreatment,->,DepressionPT
42,Anger,->,AngerPT
43,AngerManagementGivenRFAT,->,BPD
44,HazardousDrinkingPT,->,HazardousDrinkingAfterRelease
45,HazardousDrinkingPT,->,AlcoholDependence
46,AngerManagement,->,AngerManagementGivenRFAT
47,AttitudeDL,->,NegativeAttitude
48,LivingCircumstances,->,SocialProtectiveObs
49,ViolentConvictionsRate,->,ViolentConvRateGivenProt
50,ViolentConvRateGivenProt,->,ViolentConvictions
51,Depression,->,DrugTreatmentGivenRFAT
52,DepressionPT,->,SocialWithdraw
53,DepressionPT,->,Depression
54,Anxiety,->,AnxietyPT
55,AnxietyPT,->,FinancialDifficulties
56,AnxietyPT,->,SymptomsOfMentalIllness
57,AnxietyPT,->,MentalIllnessSymptomCount
58,ThoughtInsertion,->,ThoughtInsertionPT
59,HallucinationsPT,->,Gender
60,HallucinationsPT,->,Hallucinations
61,HallucinationsPT,->,MentalIllnessSymptomCount
62,StrangeExperiencesPT,->,StrangeExperiences
63,ParanoidDelusionsPT,->,ParanoidDelusions
64,PsychiatricTreatment,->,RefuseFailToAttendTherapy
65,PsychiatricTreatment,->,PsychiatricTreatmentGivenRFAT
66,PsychiatricTreatmentGivenRFAT,->,RefuseFailToAttendTherapy
67,PsychiatricTreatmentGivenRFAT,->,DepressionPT
68,PsychiatricTreatmentGivenRFAT,->,AnxietyPT
69,PsychiatricTreatmentGivenRFAT,->,ThoughtInsertionPT
70,PsychiatricTreatmentGivenRFAT,->,HallucinationsPT
71,MentalIllnessSymptomCount,->,ParanoidDelusionsPT
72,MentalIllnessSymptomCount,->,MentalIllnessDL
