ID,Variable1,Dependency,Variable2
1,ProblematicLifeEvents,->,AbuseNeglectAsChild
2,Victimisation,->,ViolentThoughts
3,ViolentThoughts,->,AggressionDL
4,Impulsivity,->,PCLRfacet3
5,Impulsivity,->,ASPD
6,ASPD,->,AbilityToCope
7,ASPD,->,PCLRfactor2
8,ASPD,->,EmploymentOrTraining
9,ASPD,->,EcstasyBeforePrisonSentence
10,RefuseFailToAttendTherapy,->,DrugTreatmentGivenRFAT
11,RefuseFailToAttendTherapy,->,AngerManagementGivenRFAT
12,RefuseFailToAttendTherapy,->,PsychiatricTreatmentGivenRFAT
13,CannabisBeforePrisonSentence,->,CannabisDuringPrisonSentence
14,CannabisBeforePrisonSentence,->,CannabisAfterRelease
15,CocaineBeforePrisonSentence,->,GangMember
16,EcstasyBeforePrisonSentence,->,EcstasyDuringPrisonSentence
17,CocaineDuringPrisonSentence,->,Gender
18,CocaineDuringPrisonSentence,->,CocaineBeforePrisonSentence
19,CocaineDuringPrisonSentence,->,CocaineAfterRelease
20,CannabisAfterRelease,->,CannabisPT
21,CocaineAfterRelease,->,CocainePT
22,EcstasyAfterRelease,->,EcstasyBeforePrisonSentence
23,EcstasyDependence,->,AnyDrugDependence
24,CannabisDependence,->,AnyDrugDependence
25,CocaineDependence,->,GangMember
26,CocaineDependence,->,AnyDrugDependence
27,DrugTreatment,->,DrugTreatmentGivenRFAT
28,AlcoholTreatment,->,BPD
29,AlcoholTreatment,->,AlcoholTreatmentGivenRFAT
30,EcstasyPT,->,TimeAtRisk
31,EcstasyPT,->,EcstasyAfterRelease
32,CannabisPT,->,CannabisDependence
33,CannabisPT,->,SubstanceUse
34,SubstanceUse,->,SubstanceMisuseDL
35,SubstanceUse,->,HazardousDrinkingPT
36,Violence,->,ProblematicLifeEvents
37,ViolentConvictions,->,Violence
38,ResponsivenessToTreatment,->,ResponseToTreatGivenAlcDep
39,ResponsivenessToTreatment,->,ResponseToTreatGivenDrugDep
40,Anger,->,AngerPT
41,AngerPT,->,CriminalFamilyBackground
42,AngerManagementGivenRFAT,->,AngerPT
43,HazardousDrinkingPT,->,prioracq
44,HazardousDrinkingPT,->,HazardousDrinkingAfterRelease
45,HazardousDrinkingPT,->,AlcoholDependence
46,AngerManagement,->,AngerManagementGivenRFAT
47,AttitudeDL,->,ComplianceWithSupervision
48,AttitudeDL,->,NegativeAttitude
49,AttitudeDL,->,CriminalAttitude
50,AggressionDL,->,Impulsivity
51,SocialProtectiveObs,->,LivingCircumstances
52,SocialProtectiveObs,->,SocialWithdraw
53,SocialWithdraw,->,DomesticStability
54,ViolentConvictionsRate,->,ViolentConvRateGivenProt
55,ViolentConvRateGivenProt,->,ViolentConvictions
56,DepressionPT,->,AlcoholDependence
57,DepressionPT,->,Depression
58,AnxietyPT,->,FinancialDifficulties
59,AnxietyPT,->,SymptomsOfMentalIllness
60,AnxietyPT,->,Anxiety
61,AnxietyPT,->,MentalIllnessSymptomCount
62,ThoughtInsertion,->,ThoughtInsertionPT
63,Hallucinations,->,HallucinationsPT
64,HallucinationsPT,->,Stress
65,StrangeExperiencesPT,->,StrangeExperiences
66,ParanoidDelusionsPT,->,FinancialDifficulties
67,ParanoidDelusionsPT,->,ParanoidDelusions
68,PsychiatricTreatment,->,PsychiatricTreatmentGivenRFAT
69,PsychiatricTreatmentGivenRFAT,->,HallucinationsPT
70,MentalIllnessSymptomCount,->,ParanoidDelusionsPT
71,MentalIllnessSymptomCount,->,MentalIllnessDL
