ID,Variable1,Dependency,Variable2
1,ViolentThoughts,->,AbilityToCope
2,Impulsivity,->,PCLRfacet3
3,Impulsivity,->,AggressionDL
4,ASPD,->,Impulsivity
5,ASPD,->,PCLRfactor2
6,CriminalNetwork,->,CriminalAttitude
7,CriminalFamilyBackground,->,CriminalNetwork
8,DomesticStability,->,EmploymentOrTraining
9,NegativeAttitude,->,ComplianceWithSupervision
10,NegativeAttitude,->,AttitudeDL
11,CriminalAttitude,->,AttitudeDL
12,RefuseFailToAttendTherapy,->,CriminalFamilyBackground
13,RefuseFailToAttendTherapy,->,DrugTreatmentGivenRFAT
14,RefuseFailToAttendTherapy,->,AngerManagementGivenRFAT
15,RefuseFailToAttendTherapy,->,PsychiatricTreatmentGivenRFAT
16,HazardousDrinkingAfterRelease,->,AlcoholDependence
17,CannabisBeforePrisonSentence,->,CannabisDuringPrisonSentence
18,CocaineBeforePrisonSentence,->,CocaineAfterRelease
19,EcstasyDuringPrisonSentence,->,EcstasyDependence
20,CannabisDuringPrisonSentence,->,CannabisDependence
21,CocaineDuringPrisonSentence,->,CocaineBeforePrisonSentence
22,CannabisAfterRelease,->,CannabisPT
23,CocaineAfterRelease,->,CocainePT
24,EcstasyAfterRelease,->,EcstasyBeforePrisonSentence
25,EcstasyAfterRelease,->,EcstasyPT
26,EcstasyDependence,->,AnyDrugDependence
27,CannabisDependence,->,AnyDrugDependence
28,CocaineDependence,->,AbuseNeglectAsChild
29,CocaineDependence,->,AnyDrugDependence
30,DrugTreatment,->,DrugTreatmentGivenRFAT
31,AlcoholTreatment,->,AlcoholTreatmentGivenRFAT
32,AlcoholTreatmentGivenRFAT,->,ProblematicLifeEvents
33,DrugTreatmentGivenRFAT,->,Victimisation
34,EcstasyPT,->,Gender
35,EcstasyPT,->,SubstanceUse
36,CannabisPT,->,GangMember
37,CannabisPT,->,SubstanceUse
38,SubstanceUse,->,SubstanceMisuseDL
39,SubstanceUse,->,HazardousDrinkingPT
40,Violence,->,prioracq
41,Violence,->,PriorViolentConvictions
42,ViolentConvictions,->,Violence
43,ResponsivenessToTreatment,->,ResponseToTreatGivenAlcDep
44,ResponsivenessToTreatment,->,ResponseToTreatGivenDrugDep
45,Anger,->,AngerPT
46,AngerPT,->,BPD
47,AngerManagementGivenRFAT,->,Stress
48,AngerManagementGivenRFAT,->,AngerPT
49,HazardousDrinkingPT,->,HazardousDrinkingAfterRelease
50,AngerManagement,->,AngerManagementGivenRFAT
51,SocialProtectiveObs,->,LivingCircumstances
52,SocialWithdraw,->,SocialProtectiveObs
53,ViolentConvictionsRate,->,ViolentConvRateGivenProt
54,Depression,->,DepressionPT
55,DepressionPT,->,FinancialDifficulties
56,DepressionPT,->,DomesticStability
57,Anxiety,->,AnxietyPT
58,AnxietyPT,->,MentalIllnessSymptomCount
59,ThoughtInsertion,->,ThoughtInsertionPT
60,Hallucinations,->,SymptomsOfMentalIllness
61,Hallucinations,->,EcstasyDuringPrisonSentence
62,Hallucinations,->,HallucinationsPT
63,StrangeExperiences,->,CocaineDuringPrisonSentence
64,StrangeExperiences,->,StrangeExperiencesPT
65,ParanoidDelusionsPT,->,ParanoidDelusions
66,PsychiatricTreatment,->,PsychiatricTreatmentGivenRFAT
67,PsychiatricTreatmentGivenRFAT,->,AnxietyPT
68,PsychiatricTreatmentGivenRFAT,->,ThoughtInsertionPT
69,MentalIllnessSymptomCount,->,ParanoidDelusionsPT
70,MentalIllnessSymptomCount,->,MentalIllnessDL
