ID,Variable1,Dependency,Variable2
1,AbilityToCope,->,Stress
2,ProblematicLifeEvents,->,PCLRfacet3
3,Impulsivity,->,AggressionDL
4,AbuseNeglectAsChild,->,ProblematicLifeEvents
5,AbuseNeglectAsChild,->,EcstasyDuringPrisonSentence
6,PCLRfactor2,->,ASPD
7,ASPD,->,Impulsivity
8,CriminalNetwork,->,CocaineDependence
9,Gender,->,GangMember
10,CriminalFamilyBackground,->,CocaineDuringPrisonSentence
11,ComplianceWithSupervision,->,CannabisDependence
12,NegativeAttitude,->,ComplianceWithSupervision
13,NegativeAttitude,->,AttitudeDL
14,CriminalAttitude,->,BPD
15,CriminalAttitude,->,AbuseNeglectAsChild
16,CriminalAttitude,->,AttitudeDL
17,RefuseFailToAttendTherapy,->,PsychiatricTreatmentGivenRFAT
18,HazardousDrinkingAfterRelease,->,ViolentThoughts
19,HazardousDrinkingAfterRelease,->,Intelligence
20,HazardousDrinkingAfterRelease,->,AlcoholDependence
21,CannabisBeforePrisonSentence,->,Victimisation
22,CannabisAfterRelease,->,CannabisBeforePrisonSentence
23,CannabisAfterRelease,->,CannabisDuringPrisonSentence
24,CannabisAfterRelease,->,CannabisPT
25,CocaineAfterRelease,->,CocainePT
26,EcstasyAfterRelease,->,Victimisation
27,EcstasyAfterRelease,->,EcstasyBeforePrisonSentence
28,EcstasyAfterRelease,->,EcstasyPT
29,EcstasyDependence,->,AnyDrugDependence
30,AnyDrugDependence,->,PriorViolentConvictions
31,AnyDrugDependence,->,EmploymentOrTraining
32,CocaineDependence,->,ProblematicLifeEvents
33,CocaineDependence,->,AnyDrugDependence
34,DrugTreatment,->,prioracq
35,DrugTreatment,->,DrugTreatmentGivenRFAT
36,DrugTreatment,->,CocainePT
37,AlcoholTreatment,->,AlcoholTreatmentGivenRFAT
38,DrugTreatmentGivenRFAT,->,RefuseFailToAttendTherapy
39,CannabisPT,->,SubstanceUse
40,CocainePT,->,CocaineBeforePrisonSentence
41,SubstanceUse,->,SubstanceMisuseDL
42,SubstanceUse,->,HazardousDrinkingPT
43,ViolentConvictions,->,Violence
44,ResponsivenessToTreatment,->,ResponseToTreatGivenAlcDep
45,ResponsivenessToTreatment,->,ResponseToTreatGivenDrugDep
46,Anger,->,DomesticStability
47,Anger,->,AngerPT
48,AngerPT,->,EcstasyDependence
49,AngerManagementGivenRFAT,->,AngerManagement
50,HazardousDrinkingPT,->,CriminalNetwork
51,HazardousDrinkingPT,->,HazardousDrinkingAfterRelease
52,SocialProtectiveObs,->,SocialWithdraw
53,ViolentConvictionsRate,->,ViolentConvRateGivenProt
54,ViolentConvRateGivenProt,->,ViolentConvictions
55,DepressionPT,->,Depression
56,Anxiety,->,FinancialDifficulties
57,AnxietyPT,->,Anxiety
58,ThoughtInsertion,->,ThoughtInsertionPT
59,Hallucinations,->,HallucinationsPT
60,StrangeExperiences,->,StrangeExperiencesPT
61,ParanoidDelusions,->,SymptomsOfMentalIllness
62,ParanoidDelusions,->,ParanoidDelusionsPT
63,ParanoidDelusionsPT,->,MentalIllnessSymptomCount
64,PsychiatricTreatment,->,PsychiatricTreatmentGivenRFAT
65,PsychiatricTreatmentGivenRFAT,->,HallucinationsPT
66,MentalIllnessSymptomCount,->,CriminalFamilyBackground
67,MentalIllnessSymptomCount,->,MentalIllnessDL
