ID,Variable1,Dependency,Variable2
1,AbilityToCope,->,EmploymentOrTraining
2,ProblematicLifeEvents,->,CriminalNetwork
3,ProblematicLifeEvents,->,GangMember
4,Impulsivity,->,PCLRfacet3
5,Impulsivity,->,AggressionDL
6,PCLRfactor2,->,ASPD
7,ASPD,->,Impulsivity
8,FinancialDifficulties,->,BPD
9,CriminalAttitude,->,CriminalFamilyBackground
10,RefuseFailToAttendTherapy,->,AngerManagementGivenRFAT
11,RefuseFailToAttendTherapy,->,PsychiatricTreatmentGivenRFAT
12,HazardousDrinkingAfterRelease,->,AlcoholDependence
13,HazardousDrinkingAfterRelease,->,HazardousDrinkingPT
14,CannabisBeforePrisonSentence,->,CannabisDuringPrisonSentence
15,CannabisDuringPrisonSentence,->,Victimisation
16,CannabisAfterRelease,->,CannabisPT
17,CannabisAfterRelease,->,SubstanceUse
18,CocaineAfterRelease,->,CocaineBeforePrisonSentence
19,EcstasyAfterRelease,->,EcstasyBeforePrisonSentence
20,EcstasyAfterRelease,->,EcstasyDuringPrisonSentence
21,EcstasyAfterRelease,->,EcstasyPT
22,AnyDrugDependence,->,PriorViolentConvictions
23,AnyDrugDependence,->,EcstasyDependence
24,CannabisDependence,->,AnyDrugDependence
25,CocaineDependence,->,AnyDrugDependence
26,AlcoholDependence,->,AbuseNeglectAsChild
27,DrugTreatment,->,DrugTreatmentGivenRFAT
28,AlcoholTreatment,->,AlcoholTreatmentGivenRFAT
29,DrugTreatmentGivenRFAT,->,CocaineAfterRelease
30,CocainePT,->,CocaineDuringPrisonSentence
31,CocainePT,->,CocaineAfterRelease
32,SubstanceUse,->,SubstanceMisuseDL
33,Violence,->,prioracq
34,Violence,->,ViolentConvictions
35,ResponsivenessToTreatment,->,PCLRfactor1
36,ResponsivenessToTreatment,->,ResponseToTreatGivenAlcDep
37,ResponsivenessToTreatment,->,ResponseToTreatGivenDrugDep
38,Anger,->,AngerPT
39,AngerPT,->,ViolentThoughts
40,AngerManagementGivenRFAT,->,AngerPT
41,HazardousDrinkingPT,->,SubstanceUse
42,AngerManagement,->,AngerManagementGivenRFAT
43,AttitudeDL,->,ComplianceWithSupervision
44,AttitudeDL,->,NegativeAttitude
45,AttitudeDL,->,CriminalAttitude
46,SocialProtectiveObs,->,LivingCircumstances
47,SocialWithdraw,->,DomesticStability
48,SocialWithdraw,->,SocialProtectiveObs
49,ViolentConvictionsRate,->,ViolentConvRateGivenProt
50,Depression,->,ProblematicLifeEvents
51,Depression,->,DepressionPT
52,Anxiety,->,SymptomsOfMentalIllness
53,AnxietyPT,->,FinancialDifficulties
54,AnxietyPT,->,Anxiety
55,ThoughtInsertion,->,ThoughtInsertionPT
56,Hallucinations,->,HallucinationsPT
57,StrangeExperiences,->,StrangeExperiencesPT
58,ParanoidDelusionsPT,->,ParanoidDelusions
59,PsychiatricTreatment,->,PsychiatricTreatmentGivenRFAT
60,PsychiatricTreatmentGivenRFAT,->,Education
61,PsychiatricTreatmentGivenRFAT,->,ThoughtInsertionPT
62,MentalIllnessSymptomCount,->,AnxietyPT
63,MentalIllnessSymptomCount,->,ParanoidDelusionsPT
64,MentalIllnessSymptomCount,->,MentalIllnessDL
