ID,Variable1,Dependency,Variable2
1,Victimisation,->,ProblematicLifeEvents
2,Impulsivity,->,AggressionDL
3,BPD,->,AbuseNeglectAsChild
4,PCLRfactor2,->,ASPD
5,CriminalNetwork,->,Stress
6,CriminalNetwork,->,CriminalFamilyBackground
7,CriminalNetwork,->,FinancialDifficulties
8,CriminalFamilyBackground,->,ProblematicLifeEvents
9,EmploymentOrTraining,->,DomesticStability
10,NegativeAttitude,->,ComplianceWithSupervision
11,RefuseFailToAttendTherapy,->,DrugTreatmentGivenRFAT
12,RefuseFailToAttendTherapy,->,AngerManagementGivenRFAT
13,RefuseFailToAttendTherapy,->,PsychiatricTreatmentGivenRFAT
14,HazardousDrinkingAfterRelease,->,AlcoholDependence
15,HazardousDrinkingAfterRelease,->,SubstanceUse
16,HazardousDrinkingAfterRelease,->,HazardousDrinkingPT
17,CannabisBeforePrisonSentence,->,CannabisDuringPrisonSentence
18,CocaineBeforePrisonSentence,->,CocaineDuringPrisonSentence
19,EcstasyBeforePrisonSentence,->,ViolentThoughts
20,EcstasyBeforePrisonSentence,->,DomesticStability
21,CannabisDuringPrisonSentence,->,prioracq
22,CannabisAfterRelease,->,CannabisBeforePrisonSentence
23,CannabisAfterRelease,->,CannabisPT
24,CocaineAfterRelease,->,AbilityToCope
25,CocaineAfterRelease,->,EmploymentOrTraining
26,EcstasyAfterRelease,->,EcstasyBeforePrisonSentence
27,AnyDrugDependence,->,EcstasyDependence
28,CannabisDependence,->,AnyDrugDependence
29,CocaineDependence,->,AnyDrugDependence
30,DrugTreatment,->,DrugTreatmentGivenRFAT
31,AlcoholTreatment,->,AlcoholTreatmentGivenRFAT
32,EcstasyPT,->,EcstasyAfterRelease
33,CannabisPT,->,SubstanceUse
34,CocainePT,->,CocaineBeforePrisonSentence
35,CocainePT,->,CocaineAfterRelease
36,SubstanceUse,->,SubstanceMisuseDL
37,SubstanceMisuseDL,->,EcstasyDuringPrisonSentence
38,Violence,->,PriorViolentConvictions
39,Violence,->,pclrscore
40,ViolentConvictions,->,Violence
41,ResponsivenessToTreatment,->,PCLRfactor1
42,ResponsivenessToTreatment,->,ResponseToTreatGivenAlcDep
43,ResponsivenessToTreatment,->,ResponseToTreatGivenDrugDep
44,Anger,->,AngerPT
45,AngerManagement,->,AngerManagementGivenRFAT
46,AttitudeDL,->,NegativeAttitude
47,AttitudeDL,->,CriminalAttitude
48,SocialProtectiveObs,->,LivingCircumstances
49,SocialProtectiveObs,->,SocialWithdraw
50,ViolentConvictionsRate,->,ViolentConvRateGivenProt
51,Depression,->,DepressionPT
52,Anxiety,->,Victimisation
53,Anxiety,->,AnxietyPT
54,Anxiety,->,MentalIllnessSymptomCount
55,ThoughtInsertion,->,ThoughtInsertionPT
56,Hallucinations,->,SymptomsOfMentalIllness
57,Hallucinations,->,HallucinationsPT
58,StrangeExperiencesPT,->,StrangeExperiences
59,ParanoidDelusionsPT,->,ParanoidDelusions
60,PsychiatricTreatment,->,PsychiatricTreatmentGivenRFAT
61,PsychiatricTreatmentGivenRFAT,->,HallucinationsPT
62,MentalIllnessSymptomCount,->,ParanoidDelusionsPT
63,MentalIllnessSymptomCount,->,MentalIllnessDL
