ID,Variable1,Dependency,Variable2
1,AbilityToCope,->,ProblematicLifeEvents
2,Stress,->,Victimisation
3,Impulsivity,->,PCLRfacet3
4,Impulsivity,->,AggressionDL
5,PCLRfactor2,->,ASPD
6,CriminalNetwork,->,CriminalFamilyBackground
7,CriminalNetwork,->,CriminalAttitude
8,EmploymentOrTraining,->,BPD
9,NegativeAttitude,->,ComplianceWithSupervision
10,NegativeAttitude,->,AttitudeDL
11,CriminalAttitude,->,AttitudeDL
12,RefuseFailToAttendTherapy,->,DrugTreatmentGivenRFAT
13,RefuseFailToAttendTherapy,->,AngerManagementGivenRFAT
14,RefuseFailToAttendTherapy,->,PsychiatricTreatmentGivenRFAT
15,HazardousDrinkingAfterRelease,->,EmploymentOrTraining
16,HazardousDrinkingAfterRelease,->,SubstanceUse
17,HazardousDrinkingAfterRelease,->,HazardousDrinkingPT
18,CannabisBeforePrisonSentence,->,CannabisDuringPrisonSentence
19,CannabisBeforePrisonSentence,->,AngerManagement
20,CannabisDuringPrisonSentence,->,CannabisDependence
21,CocaineDuringPrisonSentence,->,DomesticStability
22,CannabisAfterRelease,->,CannabisPT
23,CocaineAfterRelease,->,CocainePT
24,EcstasyAfterRelease,->,EcstasyBeforePrisonSentence
25,EcstasyAfterRelease,->,EcstasyPT
26,AnyDrugDependence,->,EcstasyDependence
27,CannabisDependence,->,AnyDrugDependence
28,CocaineDependence,->,AnyDrugDependence
29,DrugTreatment,->,DrugTreatmentGivenRFAT
30,AlcoholTreatment,->,prioracq
31,AlcoholTreatment,->,AlcoholTreatmentGivenRFAT
32,DrugTreatmentGivenRFAT,->,EcstasyPT
33,EcstasyPT,->,EcstasyDuringPrisonSentence
34,CocainePT,->,CocaineBeforePrisonSentence
35,CocainePT,->,CocaineDuringPrisonSentence
36,CocainePT,->,SubstanceUse
37,SubstanceUse,->,SubstanceMisuseDL
38,SubstanceMisuseDL,->,AlcoholDependence
39,Violence,->,pclrscore
40,Violence,->,ViolentConvictions
41,ResponsivenessToTreatment,->,ResponseToTreatGivenAlcDep
42,ResponsivenessToTreatment,->,ResponseToTreatGivenDrugDep
43,Anger,->,GangMember
44,Anger,->,AngerPT
45,AngerPT,->,Gender
46,AngerManagementGivenRFAT,->,AngerPT
47,AngerManagement,->,AngerManagementGivenRFAT
48,AggressionDL,->,ViolentThoughts
49,AggressionDL,->,FinancialDifficulties
50,SocialProtectiveObs,->,LivingCircumstances
51,SocialProtectiveObs,->,SocialWithdraw
52,SocialWithdraw,->,CocaineDuringPrisonSentence
53,ViolentConvictionsRate,->,ViolentConvRateGivenProt
54,Depression,->,DepressionPT
55,Anxiety,->,AnxietyPT
56,ThoughtInsertionPT,->,ThoughtInsertion
57,Hallucinations,->,HallucinationsPT
58,HallucinationsPT,->,MentalIllnessSymptomCount
59,StrangeExperiences,->,SymptomsOfMentalIllness
60,StrangeExperiences,->,StrangeExperiencesPT
61,ParanoidDelusionsPT,->,ParanoidDelusions
62,PsychiatricTreatment,->,PsychiatricTreatmentGivenRFAT
63,PsychiatricTreatmentGivenRFAT,->,ThoughtInsertion
64,MentalIllnessSymptomCount,->,ThoughtInsertionPT
65,MentalIllnessSymptomCount,->,ParanoidDelusionsPT
66,MentalIllnessSymptomCount,->,MentalIllnessDL
