ID,Variable1,Dependency,Variable2
1,PCLRfacet3,->,Impulsivity
2,Stress,->,AbilityToCope
3,Victimisation,->,ViolentThoughts
4,Victimisation,->,BPD
5,ViolentThoughts,->,EcstasyDuringPrisonSentence
6,Impulsivity,->,AggressionDL
7,PCLRfactor2,->,ASPD
8,CriminalNetwork,->,CriminalAttitude
9,FinancialDifficulties,->,ComplianceWithSupervision
10,GangMember,->,CriminalNetwork
11,GangMember,->,Gender
12,NegativeAttitude,->,AttitudeDL
13,CriminalAttitude,->,AttitudeDL
14,SymptomsOfMentalIllness,->,Anxiety
15,RefuseFailToAttendTherapy,->,DrugTreatmentGivenRFAT
16,RefuseFailToAttendTherapy,->,AngerManagementGivenRFAT
17,RefuseFailToAttendTherapy,->,PsychiatricTreatmentGivenRFAT
18,CannabisBeforePrisonSentence,->,CannabisDuringPrisonSentence
19,CocaineBeforePrisonSentence,->,CocaineDuringPrisonSentence
20,CannabisDuringPrisonSentence,->,prioracq
21,CannabisDuringPrisonSentence,->,EcstasyDependence
22,CannabisAfterRelease,->,CannabisPT
23,CocaineAfterRelease,->,CocaineBeforePrisonSentence
24,EcstasyAfterRelease,->,DomesticStability
25,EcstasyAfterRelease,->,EcstasyPT
26,AnyDrugDependence,->,CriminalNetwork
27,CannabisDependence,->,AnyDrugDependence
28,CocaineDependence,->,AnyDrugDependence
29,DrugTreatment,->,DrugTreatmentGivenRFAT
30,AlcoholTreatmentGivenRFAT,->,ProblematicLifeEvents
31,AlcoholTreatmentGivenRFAT,->,GangMember
32,AlcoholTreatmentGivenRFAT,->,AlcoholTreatment
33,DrugTreatmentGivenRFAT,->,EcstasyPT
34,EcstasyPT,->,EcstasyBeforePrisonSentence
35,CannabisPT,->,CannabisBeforePrisonSentence
36,CocainePT,->,CocaineAfterRelease
37,CocainePT,->,SubstanceUse
38,SubstanceUse,->,SubstanceMisuseDL
39,Violence,->,EmploymentOrTraining
40,Violence,->,ViolentConvictions
41,ResponsivenessToTreatment,->,PCLRfactor1
42,ResponsivenessToTreatment,->,ResponseToTreatGivenAlcDep
43,ResponsivenessToTreatment,->,ResponseToTreatGivenDrugDep
44,AngerPT,->,Anger
45,HazardousDrinkingPT,->,HazardousDrinkingAfterRelease
46,HazardousDrinkingPT,->,AlcoholDependence
47,HazardousDrinkingPT,->,SubstanceUse
48,AngerManagement,->,AngerManagementGivenRFAT
49,SocialProtectiveObs,->,LivingCircumstances
50,SocialProtectiveObs,->,SocialWithdraw
51,ViolentConvictionsRate,->,ViolentConvRateGivenProt
52,Depression,->,DepressionPT
53,Anxiety,->,AnxietyPT
54,ThoughtInsertion,->,ThoughtInsertionPT
55,ThoughtInsertionPT,->,MentalIllnessSymptomCount
56,Hallucinations,->,HallucinationsPT
57,HallucinationsPT,->,MentalIllnessSymptomCount
58,StrangeExperiences,->,CriminalFamilyBackground
59,StrangeExperiencesPT,->,StrangeExperiences
60,ParanoidDelusions,->,AbuseNeglectAsChild
61,ParanoidDelusionsPT,->,ParanoidDelusions
62,PsychiatricTreatment,->,Stress
63,PsychiatricTreatment,->,PsychiatricTreatmentGivenRFAT
64,PsychiatricTreatmentGivenRFAT,->,DepressionPT
65,PsychiatricTreatmentGivenRFAT,->,ThoughtInsertionPT
66,PsychiatricTreatmentGivenRFAT,->,HallucinationsPT
67,MentalIllnessSymptomCount,->,ParanoidDelusionsPT
68,MentalIllnessSymptomCount,->,MentalIllnessDL
