ID,Variable1,Dependency,Variable2
1,ViolentThoughts,->,AggressionDL
2,BPD,->,AbuseNeglectAsChild
3,BPD,->,GangMember
4,PCLRfactor2,->,ASPD
5,ASPD,->,Victimisation
6,CriminalFamilyBackground,->,CriminalNetwork
7,EmploymentOrTraining,->,Education
8,GangMember,->,pclrscore
9,NegativeAttitude,->,GangMember
10,NegativeAttitude,->,AttitudeDL
11,CriminalAttitude,->,AttitudeDL
12,RefuseFailToAttendTherapy,->,DrugTreatmentGivenRFAT
13,RefuseFailToAttendTherapy,->,AngerManagementGivenRFAT
14,RefuseFailToAttendTherapy,->,PsychiatricTreatment
15,RefuseFailToAttendTherapy,->,PsychiatricTreatmentGivenRFAT
16,CannabisBeforePrisonSentence,->,AbilityToCope
17,CannabisBeforePrisonSentence,->,CannabisDuringPrisonSentence
18,CocaineBeforePrisonSentence,->,DomesticStability
19,CocaineBeforePrisonSentence,->,CocaineDuringPrisonSentence
20,EcstasyBeforePrisonSentence,->,EcstasyDuringPrisonSentence
21,CocaineDuringPrisonSentence,->,EmploymentOrTraining
22,CannabisAfterRelease,->,CannabisBeforePrisonSentence
23,CocaineAfterRelease,->,CocaineBeforePrisonSentence
24,CocaineAfterRelease,->,CocainePT
25,EcstasyAfterRelease,->,EcstasyBeforePrisonSentence
26,EcstasyAfterRelease,->,EcstasyPT
27,EcstasyDependence,->,AnyDrugDependence
28,CannabisDependence,->,AnyDrugDependence
29,CocaineDependence,->,AnyDrugDependence
30,DrugTreatment,->,DrugTreatmentGivenRFAT
31,AlcoholTreatment,->,AlcoholTreatmentGivenRFAT
32,DrugTreatmentGivenRFAT,->,EcstasyPT
33,EcstasyPT,->,ProblematicLifeEvents
34,CannabisPT,->,CannabisAfterRelease
35,CannabisPT,->,SubstanceUse
36,SubstanceUse,->,SubstanceMisuseDL
37,SubstanceUse,->,HazardousDrinkingPT
38,Violence,->,PriorViolentConvictions
39,Violence,->,ViolentConvictions
40,ResponseToTreatGivenAlcDep,->,ResponsivenessToTreatment
41,ResponseToTreatGivenAlcDep,->,ResponseToTreatGivenDrugDep
42,Anger,->,ViolentThoughts
43,Anger,->,AngerPT
44,HazardousDrinkingPT,->,HazardousDrinkingAfterRelease
45,HazardousDrinkingPT,->,AlcoholDependence
46,AngerManagement,->,AngerManagementGivenRFAT
47,AttitudeDL,->,CriminalFamilyBackground
48,AggressionDL,->,Impulsivity
49,SocialProtectiveObs,->,LivingCircumstances
50,SocialProtectiveObs,->,SocialWithdraw
51,ViolentConvictionsRate,->,ViolentConvRateGivenProt
52,ViolentConvRateGivenProt,->,CriminalAttitude
53,Depression,->,Victimisation
54,DepressionPT,->,Depression
55,Anxiety,->,AnxietyPT
56,AnxietyPT,->,FinancialDifficulties
57,AnxietyPT,->,MentalIllnessSymptomCount
58,ThoughtInsertion,->,ThoughtInsertionPT
59,ThoughtInsertionPT,->,DomesticStability
60,HallucinationsPT,->,CocaineDependence
61,HallucinationsPT,->,Hallucinations
62,StrangeExperiences,->,Stress
63,StrangeExperiences,->,StrangeExperiencesPT
64,ParanoidDelusions,->,SymptomsOfMentalIllness
65,PsychiatricTreatment,->,Depression
66,PsychiatricTreatment,->,PsychiatricTreatmentGivenRFAT
67,PsychiatricTreatmentGivenRFAT,->,AnxietyPT
68,PsychiatricTreatmentGivenRFAT,->,ThoughtInsertionPT
69,PsychiatricTreatmentGivenRFAT,->,StrangeExperiencesPT
70,MentalIllnessSymptomCount,->,Gender
71,MentalIllnessSymptomCount,->,DepressionPT
72,MentalIllnessSymptomCount,->,HallucinationsPT
73,MentalIllnessSymptomCount,->,ParanoidDelusions
74,MentalIllnessSymptomCount,->,ParanoidDelusionsPT
75,MentalIllnessSymptomCount,->,MentalIllnessDL
