ID,Variable1,Dependency,Variable2
1,ViolentThoughts,->,Gender
2,Impulsivity,->,PCLRfacet3
3,ASPD,->,Impulsivity
4,ASPD,->,PCLRfactor2
5,ASPD,->,AlcoholTreatment
6,CriminalNetwork,->,CriminalFamilyBackground
7,NegativeAttitude,->,ComplianceWithSupervision
8,CriminalAttitude,->,BPD
9,CriminalAttitude,->,CriminalNetwork
10,CriminalAttitude,->,GangMember
11,SymptomsOfMentalIllness,->,Hallucinations
12,RefuseFailToAttendTherapy,->,DrugTreatmentGivenRFAT
13,RefuseFailToAttendTherapy,->,AngerManagementGivenRFAT
14,RefuseFailToAttendTherapy,->,PsychiatricTreatmentGivenRFAT
15,HazardousDrinkingAfterRelease,->,AlcoholDependence
16,HazardousDrinkingAfterRelease,->,HazardousDrinkingPT
17,CannabisBeforePrisonSentence,->,CannabisDuringPrisonSentence
18,CocaineBeforePrisonSentence,->,Stress
19,CocaineBeforePrisonSentence,->,CocaineDuringPrisonSentence
20,CannabisDuringPrisonSentence,->,EmploymentOrTraining
21,CocaineDuringPrisonSentence,->,AbuseNeglectAsChild
22,CannabisAfterRelease,->,CannabisBeforePrisonSentence
23,CannabisAfterRelease,->,CannabisPT
24,CocaineAfterRelease,->,CocaineBeforePrisonSentence
25,CocaineAfterRelease,->,CocainePT
26,EcstasyAfterRelease,->,EcstasyBeforePrisonSentence
27,EcstasyAfterRelease,->,EcstasyPT
28,EcstasyDependence,->,AnyDrugDependence
29,AnyDrugDependence,->,CannabisDependence
30,CocaineDependence,->,AnyDrugDependence
31,DrugTreatment,->,BPD
32,DrugTreatment,->,DrugTreatmentGivenRFAT
33,AlcoholTreatment,->,AlcoholTreatmentGivenRFAT
34,AlcoholTreatment,->,AggressionDL
35,AlcoholTreatmentGivenRFAT,->,AbilityToCope
36,DrugTreatmentGivenRFAT,->,EcstasyPT
37,DrugTreatmentGivenRFAT,->,CocainePT
38,CocainePT,->,SubstanceUse
39,SubstanceUse,->,SubstanceMisuseDL
40,Violence,->,PriorViolentConvictions
41,ViolentConvictions,->,Violence
42,ResponsivenessToTreatment,->,ResponseToTreatGivenDrugDep
43,ResponseToTreatGivenAlcDep,->,ResponsivenessToTreatment
44,AngerPT,->,Anger
45,AngerManagementGivenRFAT,->,HallucinationsPT
46,HazardousDrinkingPT,->,SubstanceUse
47,AngerManagement,->,FinancialDifficulties
48,AngerManagement,->,AngerManagementGivenRFAT
49,AttitudeDL,->,NegativeAttitude
50,AttitudeDL,->,CriminalAttitude
51,SocialProtectiveObs,->,LivingCircumstances
52,SocialWithdraw,->,TimeAtRisk
53,SocialWithdraw,->,SocialProtectiveObs
54,ViolentConvictionsRate,->,ViolentConvRateGivenProt
55,Depression,->,ProblematicLifeEvents
56,Depression,->,DepressionPT
57,AnxietyPT,->,Anxiety
58,ThoughtInsertionPT,->,ThoughtInsertion
59,Hallucinations,->,HallucinationsPT
60,HallucinationsPT,->,MentalIllnessSymptomCount
61,StrangeExperiences,->,StrangeExperiencesPT
62,StrangeExperiencesPT,->,GangMember
63,ParanoidDelusions,->,Victimisation
64,PsychiatricTreatment,->,DomesticStability
65,PsychiatricTreatment,->,PsychiatricTreatmentGivenRFAT
66,PsychiatricTreatmentGivenRFAT,->,DepressionPT
67,MentalIllnessSymptomCount,->,AnxietyPT
68,MentalIllnessSymptomCount,->,ParanoidDelusions
69,MentalIllnessSymptomCount,->,ParanoidDelusionsPT
70,MentalIllnessSymptomCount,->,MentalIllnessDL
