ID,Variable1,Dependency,Variable2
1,Impulsivity,->,PCLRfacet3
2,Impulsivity,->,AggressionDL
3,AbuseNeglectAsChild,->,BPD
4,ASPD,->,Impulsivity
5,ASPD,->,PCLRfactor2
6,CriminalNetwork,->,GangMember
7,EmploymentOrTraining,->,Stress
8,EmploymentOrTraining,->,Education
9,NegativeAttitude,->,ComplianceWithSupervision
10,NegativeAttitude,->,AttitudeDL
11,CriminalAttitude,->,Gender
12,CriminalAttitude,->,AttitudeDL
13,SymptomsOfMentalIllness,->,CannabisDependence
14,RefuseFailToAttendTherapy,->,DrugTreatmentGivenRFAT
15,RefuseFailToAttendTherapy,->,AngerManagementGivenRFAT
16,RefuseFailToAttendTherapy,->,PsychiatricTreatmentGivenRFAT
17,HazardousDrinkingAfterRelease,->,AlcoholDependence
18,HazardousDrinkingAfterRelease,->,HazardousDrinkingPT
19,CannabisBeforePrisonSentence,->,CannabisAfterRelease
20,CocaineBeforePrisonSentence,->,CriminalFamilyBackground
21,CocaineBeforePrisonSentence,->,CocaineDuringPrisonSentence
22,EcstasyBeforePrisonSentence,->,EcstasyAfterRelease
23,EcstasyDuringPrisonSentence,->,DomesticStability
24,CannabisDuringPrisonSentence,->,CannabisBeforePrisonSentence
25,CocaineDuringPrisonSentence,->,CocaineDependence
26,CannabisAfterRelease,->,CannabisPT
27,CocaineAfterRelease,->,CocaineBeforePrisonSentence
28,CocaineAfterRelease,->,CocainePT
29,EcstasyAfterRelease,->,EcstasyPT
30,EcstasyDependence,->,AnyDrugDependence
31,CannabisDependence,->,AnyDrugDependence
32,CocaineDependence,->,AnyDrugDependence
33,DrugTreatment,->,DrugTreatmentGivenRFAT
34,AlcoholTreatmentGivenRFAT,->,AlcoholTreatment
35,EcstasyPT,->,SubstanceUse
36,SubstanceUse,->,SubstanceMisuseDL
37,SubstanceMisuseDL,->,ViolentConvictionsRate
38,Violence,->,Stress
39,Violence,->,pclrscore
40,Violence,->,ViolentConvictions
41,ResponsivenessToTreatment,->,ResponseToTreatGivenAlcDep
42,ResponsivenessToTreatment,->,ResponseToTreatGivenDrugDep
43,Anger,->,AngerPT
44,HazardousDrinkingPT,->,SubstanceUse
45,AngerManagement,->,AngerManagementGivenRFAT
46,AggressionDL,->,ViolentThoughts
47,SocialProtectiveObs,->,LivingCircumstances
48,SocialWithdraw,->,SocialProtectiveObs
49,ViolentConvictionsRate,->,ViolentConvRateGivenProt
50,Depression,->,DepressionPT
51,DepressionPT,->,SocialWithdraw
52,AnxietyPT,->,FinancialDifficulties
53,AnxietyPT,->,Anxiety
54,AnxietyPT,->,MentalIllnessSymptomCount
55,ThoughtInsertion,->,ProblematicLifeEvents
56,ThoughtInsertion,->,ThoughtInsertionPT
57,Hallucinations,->,AlcoholDependence
58,Hallucinations,->,HallucinationsPT
59,StrangeExperiences,->,CannabisDuringPrisonSentence
60,StrangeExperiences,->,StrangeExperiencesPT
61,StrangeExperiencesPT,->,EcstasyDuringPrisonSentence
62,ParanoidDelusionsPT,->,ParanoidDelusions
63,PsychiatricTreatment,->,PsychiatricTreatmentGivenRFAT
64,PsychiatricTreatmentGivenRFAT,->,DepressionPT
65,PsychiatricTreatmentGivenRFAT,->,HallucinationsPT
66,MentalIllnessSymptomCount,->,ParanoidDelusionsPT
67,MentalIllnessSymptomCount,->,MentalIllnessDL
