ID,Variable1,Dependency,Variable2
1,Stress,->,ProblematicLifeEvents
2,Stress,->,CriminalNetwork
3,Impulsivity,->,PCLRfacet3
4,Impulsivity,->,AggressionDL
5,AbuseNeglectAsChild,->,ProblematicLifeEvents
6,ASPD,->,PCLRfactor2
7,CriminalNetwork,->,GangMember
8,Gender,->,EcstasyDuringPrisonSentence
9,FinancialDifficulties,->,TimeAtRisk
10,NegativeAttitude,->,ComplianceWithSupervision
11,SymptomsOfMentalIllness,->,StrangeExperiences
12,RefuseFailToAttendTherapy,->,AlcoholTreatmentGivenRFAT
13,RefuseFailToAttendTherapy,->,DrugTreatmentGivenRFAT
14,RefuseFailToAttendTherapy,->,AngerManagementGivenRFAT
15,RefuseFailToAttendTherapy,->,PsychiatricTreatmentGivenRFAT
16,CannabisBeforePrisonSentence,->,CannabisDuringPrisonSentence
17,CocaineBeforePrisonSentence,->,CocaineDuringPrisonSentence
18,EcstasyBeforePrisonSentence,->,EcstasyAfterRelease
19,CocaineDuringPrisonSentence,->,ViolentThoughts
20,CannabisAfterRelease,->,CannabisBeforePrisonSentence
21,CannabisAfterRelease,->,CannabisPT
22,CocaineAfterRelease,->,BPD
23,CocaineAfterRelease,->,CocaineBeforePrisonSentence
24,CocaineAfterRelease,->,CocainePT
25,EcstasyAfterRelease,->,CocaineDependence
26,EcstasyAfterRelease,->,EcstasyPT
27,EcstasyDependence,->,AnyDrugDependence
28,CannabisDependence,->,AnyDrugDependence
29,CocaineDependence,->,AnyDrugDependence
30,DrugTreatment,->,FinancialDifficulties
31,DrugTreatment,->,DrugTreatmentGivenRFAT
32,AlcoholTreatment,->,AbuseNeglectAsChild
33,AlcoholTreatment,->,CriminalNetwork
34,AlcoholTreatment,->,AlcoholTreatmentGivenRFAT
35,DrugTreatmentGivenRFAT,->,EcstasyPT
36,CocainePT,->,SubstanceUse
37,SubstanceUse,->,SubstanceMisuseDL
38,SubstanceUse,->,HazardousDrinkingPT
39,Violence,->,PriorViolentConvictions
40,ViolentConvictions,->,Violence
41,ResponsivenessToTreatment,->,PCLRfactor1
42,ResponsivenessToTreatment,->,ResponseToTreatGivenAlcDep
43,ResponsivenessToTreatment,->,AngerPT
44,ResponseToTreatGivenDrugDep,->,ResponsivenessToTreatment
45,AngerPT,->,CannabisDependence
46,AngerPT,->,Anger
47,HazardousDrinkingPT,->,HazardousDrinkingAfterRelease
48,HazardousDrinkingPT,->,AlcoholDependence
49,AngerManagement,->,AngerManagementGivenRFAT
50,AttitudeDL,->,NegativeAttitude
51,AttitudeDL,->,CriminalAttitude
52,AggressionDL,->,FinancialDifficulties
53,SocialProtectiveObs,->,LivingCircumstances
54,SocialProtectiveObs,->,SocialWithdraw
55,ViolentConvictionsRate,->,ViolentConvRateGivenProt
56,ViolentConvRateGivenProt,->,ViolentConvictions
57,Depression,->,DepressionPT
58,Anxiety,->,AnxietyPT
59,AnxietyPT,->,MentalIllnessSymptomCount
60,ThoughtInsertion,->,CriminalFamilyBackground
61,ThoughtInsertion,->,DomesticStability
62,ThoughtInsertionPT,->,ThoughtInsertion
63,Hallucinations,->,SymptomsOfMentalIllness
64,HallucinationsPT,->,Hallucinations
65,StrangeExperiences,->,StrangeExperiencesPT
66,PsychiatricTreatment,->,Victimisation
67,PsychiatricTreatment,->,PsychiatricTreatmentGivenRFAT
68,PsychiatricTreatmentGivenRFAT,->,AnxietyPT
69,PsychiatricTreatmentGivenRFAT,->,ThoughtInsertionPT
70,MentalIllnessSymptomCount,->,HallucinationsPT
71,MentalIllnessSymptomCount,->,ParanoidDelusions
72,MentalIllnessSymptomCount,->,ParanoidDelusionsPT
73,MentalIllnessSymptomCount,->,MentalIllnessDL
