ID,Variable1,Dependency,Variable2
1,PCLRfacet3,->,Impulsivity
2,Impulsivity,->,BPD
3,Impulsivity,->,AggressionDL
4,PCLRfactor2,->,ASPD
5,ASPD,->,GangMember
6,Gender,->,CriminalNetwork
7,CriminalAttitude,->,AttitudeDL
8,RefuseFailToAttendTherapy,->,DrugTreatmentGivenRFAT
9,RefuseFailToAttendTherapy,->,AngerManagementGivenRFAT
10,RefuseFailToAttendTherapy,->,PsychiatricTreatmentGivenRFAT
11,CannabisBeforePrisonSentence,->,CannabisDuringPrisonSentence
12,CocaineBeforePrisonSentence,->,CocaineDuringPrisonSentence
13,CocaineBeforePrisonSentence,->,CocaineAfterRelease
14,EcstasyDuringPrisonSentence,->,EcstasyAfterRelease
15,CannabisAfterRelease,->,CannabisBeforePrisonSentence
16,CannabisAfterRelease,->,CannabisPT
17,CocaineAfterRelease,->,CocainePT
18,CocaineAfterRelease,->,SubstanceUse
19,EcstasyAfterRelease,->,EcstasyBeforePrisonSentence
20,EcstasyAfterRelease,->,EcstasyPT
21,AnyDrugDependence,->,EcstasyDependence
22,AnyDrugDependence,->,CannabisDependence
23,AnyDrugDependence,->,CocaineDependence
24,CocaineDependence,->,CriminalAttitude
25,AlcoholDependence,->,AbuseNeglectAsChild
26,DrugTreatment,->,DrugTreatmentGivenRFAT
27,AlcoholTreatment,->,AlcoholTreatmentGivenRFAT
28,AlcoholTreatmentGivenRFAT,->,Stress
29,DrugTreatmentGivenRFAT,->,EcstasyPT
30,EcstasyPT,->,SubstanceUse
31,SubstanceUse,->,SubstanceMisuseDL
32,SubstanceUse,->,HazardousDrinkingPT
33,SubstanceMisuseDL,->,AnyDrugDependence
34,Violence,->,prioracq
35,Violence,->,PriorViolentConvictions
36,Violence,->,ViolentConvictions
37,ResponsivenessToTreatment,->,PCLRfactor1
38,ResponsivenessToTreatment,->,ResponseToTreatGivenAlcDep
39,ResponsivenessToTreatment,->,ResponseToTreatGivenDrugDep
40,Anger,->,AngerPT
41,AngerManagementGivenRFAT,->,ViolentThoughts
42,AngerManagementGivenRFAT,->,AngerPT
43,HazardousDrinkingPT,->,HazardousDrinkingAfterRelease
44,HazardousDrinkingPT,->,AlcoholDependence
45,AngerManagement,->,AngerManagementGivenRFAT
46,AttitudeDL,->,NegativeAttitude
47,SocialProtectiveObs,->,LivingCircumstances
48,SocialWithdraw,->,SocialProtectiveObs
49,ViolentConvRateGivenProt,->,ViolentConvictionsRate
50,Depression,->,DepressionPT
51,Anxiety,->,FinancialDifficulties
52,Anxiety,->,SymptomsOfMentalIllness
53,Anxiety,->,AnxietyPT
54,ThoughtInsertionPT,->,ThoughtInsertion
55,Hallucinations,->,MentalIllnessSymptomCount
56,HallucinationsPT,->,Gender
57,HallucinationsPT,->,Hallucinations
58,StrangeExperiences,->,AbilityToCope
59,StrangeExperiences,->,StrangeExperiencesPT
60,ParanoidDelusionsPT,->,ParanoidDelusions
61,PsychiatricTreatment,->,ProblematicLifeEvents
62,PsychiatricTreatment,->,PsychiatricTreatmentGivenRFAT
63,PsychiatricTreatmentGivenRFAT,->,AnxietyPT
64,MentalIllnessSymptomCount,->,ThoughtInsertionPT
65,MentalIllnessSymptomCount,->,ParanoidDelusionsPT
66,MentalIllnessSymptomCount,->,MentalIllnessDL
67,MentalIllnessDL,->,ResponsivenessToTreatment
