ID,Variable1,Dependency,Variable2
1,Impulsivity,->,PCLRfacet3
2,Impulsivity,->,AggressionDL
3,AbuseNeglectAsChild,->,CriminalFamilyBackground
4,AbuseNeglectAsChild,->,GangMember
5,PCLRfactor2,->,ASPD
6,CriminalNetwork,->,ProblematicLifeEvents
7,CriminalNetwork,->,TimeAtRisk
8,CriminalFamilyBackground,->,Stress
9,CriminalFamilyBackground,->,CriminalNetwork
10,CriminalFamilyBackground,->,DrugTreatment
11,FinancialDifficulties,->,Stress
12,NegativeAttitude,->,AttitudeDL
13,CriminalAttitude,->,prioracq
14,CriminalAttitude,->,AttitudeDL
15,RefuseFailToAttendTherapy,->,DrugTreatmentGivenRFAT
16,RefuseFailToAttendTherapy,->,AngerManagementGivenRFAT
17,RefuseFailToAttendTherapy,->,PsychiatricTreatmentGivenRFAT
18,CannabisBeforePrisonSentence,->,CannabisDuringPrisonSentence
19,CocaineBeforePrisonSentence,->,CocainePT
20,EcstasyBeforePrisonSentence,->,EcstasyAfterRelease
21,CocaineDuringPrisonSentence,->,CriminalNetwork
22,CannabisAfterRelease,->,CannabisBeforePrisonSentence
23,CannabisAfterRelease,->,CannabisPT
24,EcstasyAfterRelease,->,EcstasyPT
25,EcstasyAfterRelease,->,SubstanceUse
26,CannabisDependence,->,AnyDrugDependence
27,CocaineDependence,->,AnyDrugDependence
28,DrugTreatment,->,DrugTreatmentGivenRFAT
29,AlcoholTreatment,->,AlcoholTreatmentGivenRFAT
30,DrugTreatmentGivenRFAT,->,FinancialDifficulties
31,EcstasyPT,->,EcstasyDuringPrisonSentence
32,CocainePT,->,CocaineDuringPrisonSentence
33,CocainePT,->,CocaineAfterRelease
34,SubstanceUse,->,SubstanceMisuseDL
35,SubstanceUse,->,HazardousDrinkingPT
36,Violence,->,PriorViolentConvictions
37,Violence,->,pclrscore
38,ViolentConvictions,->,Violence
39,ResponsivenessToTreatment,->,ResponseToTreatGivenAlcDep
40,ResponseToTreatGivenDrugDep,->,ResponsivenessToTreatment
41,Anger,->,AngerPT
42,AngerPT,->,ViolentThoughts
43,AngerManagementGivenRFAT,->,BPD
44,HazardousDrinkingPT,->,HazardousDrinkingAfterRelease
45,HazardousDrinkingPT,->,AlcoholDependence
46,AngerManagement,->,AngerManagementGivenRFAT
47,AttitudeDL,->,ComplianceWithSupervision
48,SocialProtectiveObs,->,LivingCircumstances
49,SocialProtectiveObs,->,SocialWithdraw
50,SocialWithdraw,->,EmploymentOrTraining
51,SocialWithdraw,->,DomesticStability
52,ViolentConvictionsRate,->,ViolentConvRateGivenProt
53,Depression,->,DepressionPT
54,Anxiety,->,AnxietyPT
55,AnxietyPT,->,MentalIllnessSymptomCount
56,ThoughtInsertion,->,ThoughtInsertionPT
57,Hallucinations,->,SymptomsOfMentalIllness
58,Hallucinations,->,HallucinationsPT
59,HallucinationsPT,->,AngerManagement
60,StrangeExperiences,->,StrangeExperiencesPT
61,ParanoidDelusionsPT,->,ParanoidDelusions
62,PsychiatricTreatment,->,StrangeExperiencesPT
63,PsychiatricTreatment,->,PsychiatricTreatmentGivenRFAT
64,PsychiatricTreatmentGivenRFAT,->,DepressionPT
65,PsychiatricTreatmentGivenRFAT,->,AnxietyPT
66,MentalIllnessSymptomCount,->,ParanoidDelusionsPT
67,MentalIllnessSymptomCount,->,MentalIllnessDL
